node_id,index,UniProt
9606.ENSP00000256785,722,Q9BXR6
9606.ENSP00000256854,723,O43776
9606.ENSP00000256857,724,P07492
9606.ENSP00000256999,725,Q04609
9606.ENSP00000257017,726,Q14088
9606.ENSP00000257189,727,P32926
9606.ENSP00000257192,728,Q02413
9606.ENSP00000257198,729,Q08554
9606.ENSP00000257245,730,P62072
9606.ENSP00000257248,731,P27352
9606.ENSP00000257264,732,P20061
9606.ENSP00000257290,733,P16234
9606.ENSP00000257408,734,Q86Z14
9606.ENSP00000257414,735,Q9H2E6
9606.ENSP00000257527,736,Q9H013
9606.ENSP00000257548,737,Q70CQ3
9606.ENSP00000257566,738,O15119
9606.ENSP00000257570,739,Q15646
9606.ENSP00000257572,740,O00198
9606.ENSP00000257600,741,Q86Y01
9606.ENSP00000257749,742,Q9BYV9
9606.ENSP00000257770,743,P21589
9606.ENSP00000257787,744,Q53H80
9606.ENSP00000257867,745,Q9GZZ8
9606.ENSP00000257868,746,O95390
9606.ENSP00000257905,747,Q13522
9606.ENSP00000258080,748,O43464
9606.ENSP00000258091,749,Q99832
9606.ENSP00000258145,750,P15586
9606.ENSP00000258149,751,Q00987
9606.ENSP00000258198,752,O43237
9606.ENSP00000258201,753,Q9Y613
9606.ENSP00000258301,754,O43752
9606.ENSP00000258302,755,P57771
9606.ENSP00000258317,756,Q9BXD5
9606.ENSP00000258411,757,Q9GZT5
9606.ENSP00000258416,758,O60573
9606.ENSP00000258418,759,Q9Y376
9606.ENSP00000258424,760,P10606
9606.ENSP00000258443,761,Q9UNE0
9606.ENSP00000258526,762,O60486
9606.ENSP00000258648,763,Q9NPJ6
9606.ENSP00000258662,764,Q9NV35
9606.ENSP00000258774,765,O60921
9606.ENSP00000258874,766,P49914
9606.ENSP00000258969,767,O15335
9606.ENSP00000258975,768,Q9BSH4
9606.ENSP00000259030,769,Q96DX8
9606.ENSP00000259075,770,Q92844
9606.ENSP00000259089,771,P51451
9606.ENSP00000259154,772,Q9Y597
9606.ENSP00000259205,773,Q9NZH8
9606.ENSP00000259206,774,P18510
9606.ENSP00000259211,775,Q9UHA7
9606.ENSP00000259212,776,Q9UBH0
9606.ENSP00000259213,777,Q9NZH7
9606.ENSP00000259216,778,P0CG37
9606.ENSP00000259229,779,Q96NT0
9606.ENSP00000259241,780,O60243
9606.ENSP00000259365,781,P28289
9606.ENSP00000259400,782,P56962
9606.ENSP00000259455,783,O75899
9606.ENSP00000259457,784,Q99436
9606.ENSP00000259467,785,Q13371
9606.ENSP00000259470,786,O60911
9606.ENSP00000259486,787,Q13822
9606.ENSP00000259512,788,Q9BUN8
9606.ENSP00000259526,789,P48745
9606.ENSP00000259607,790,O00585
9606.ENSP00000259608,791,Q9Y3P8
9606.ENSP00000259631,792,Q9Y4X3
9606.ENSP00000259633,793,P21854
9606.ENSP00000259727,794,P36959
9606.ENSP00000259808,795,Q13546
9606.ENSP00000259874,796,P46695
9606.ENSP00000259938,797,P04118
9606.ENSP00000260010,798,O60603
9606.ENSP00000260118,799,Q92820
9606.ENSP00000260187,800,O75604
9606.ENSP00000260227,801,P09237
9606.ENSP00000260228,802,O60882
9606.ENSP00000260247,803,Q9BTE7
9606.ENSP00000260302,804,P45452
9606.ENSP00000260356,805,P07996
9606.ENSP00000260361,806,Q9Y375
9606.ENSP00000260363,807,Q02241
9606.ENSP00000260385,808,Q96TC7
9606.ENSP00000260386,809,P23677
9606.ENSP00000260408,810,O14672
9606.ENSP00000260447,811,P30047
9606.ENSP00000260502,812,O75815
9606.ENSP00000260508,813,Q6YP21
9606.ENSP00000260563,814,O00442
9606.ENSP00000260599,815,P50053
9606.ENSP00000260649,816,Q07837
9606.ENSP00000260746,817,P36405
9606.ENSP00000260810,818,Q92547
9606.ENSP00000260947,819,Q99728
9606.ENSP00000260950,820,O14793
9606.ENSP00000260970,821,Q13427
9606.ENSP00000261037,822,P27658
9606.ENSP00000261205,823,P21579
9606.ENSP00000261245,824,P51948
9606.ENSP00000261263,825,Q9UL25
9606.ENSP00000261267,826,P61626
9606.ENSP00000261292,827,Q9Y5X9
9606.ENSP00000261313,828,P30086
9606.ENSP00000261326,829,Q96EN8
9606.ENSP00000261336,830,P20742
9606.ENSP00000261340,831,Q9UHP7
9606.ENSP00000261349,832,O75581
9606.ENSP00000261366,833,P20700
9606.ENSP00000261367,834,Q9Y6H5
9606.ENSP00000261405,835,P04275
9606.ENSP00000261416,836,P07686
9606.ENSP00000261427,837,P61086
9606.ENSP00000261448,838,O14958
9606.ENSP00000261461,839,Q15172
9606.ENSP00000261479,840,P60900
9606.ENSP00000261497,841,Q9UPT9
9606.ENSP00000261503,842,Q5M775
9606.ENSP00000261590,843,Q14126
9606.ENSP00000261597,844,O14777
9606.ENSP00000261600,845,Q96FV9
9606.ENSP00000261601,846,P54578
9606.ENSP00000261636,847,P40616
9606.ENSP00000261652,848,O14836
9606.ENSP00000261681,849,Q8N3R9
9606.ENSP00000261692,850,O14519
9606.ENSP00000261693,851,Q8WTV0
9606.ENSP00000261700,852,Q9Y224
9606.ENSP00000261708,853,Q9NYH9
9606.ENSP00000261712,854,O00231
9606.ENSP00000261714,855,Q13867
9606.ENSP00000261733,856,P05091
9606.ENSP00000261735,857,P30040
9606.ENSP00000261758,858,Q14696
9606.ENSP00000261769,859,P12830
9606.ENSP00000261772,860,P49588
9606.ENSP00000261776,861,Q08AM6
9606.ENSP00000261783,862,P78540
9606.ENSP00000261796,863,Q9UHF5
9606.ENSP00000261797,864,P52848
9606.ENSP00000261799,865,P09619
9606.ENSP00000261813,866,O60925
9606.ENSP00000261845,867,Q16659
9606.ENSP00000261858,868,O94923
9606.ENSP00000261868,869,O75822
9606.ENSP00000261880,870,Q6PD74
9606.ENSP00000261881,871,Q9BVW5
9606.ENSP00000261883,872,O75339
9606.ENSP00000261888,873,Q8N5Y8
9606.ENSP00000261889,874,Q13596
9606.ENSP00000261890,875,P62491
9606.ENSP00000261918,876,O75326
9606.ENSP00000261937,877,P35916
9606.ENSP00000261942,878,Q96CS3
9606.ENSP00000261994,879,Q9UK55
9606.ENSP00000262027,880,P56192
9606.ENSP00000262030,881,P06576
9606.ENSP00000262039,882,Q8NEB9
9606.ENSP00000262041,883,P50222
9606.ENSP00000262043,884,Q92576
9606.ENSP00000262053,885,P18846
9606.ENSP00000262094,886,O00194
9606.ENSP00000262103,887,Q9HAE3
9606.ENSP00000262113,888,P54296
9606.ENSP00000262120,889,Q9GZX9
9606.ENSP00000262127,890,Q8TAP6
9606.ENSP00000262133,891,Q08999
9606.ENSP00000262134,892,Q7L5N7
9606.ENSP00000262146,893,Q15390
9606.ENSP00000262160,894,Q15796
9606.ENSP00000262177,895,O75190
9606.ENSP00000262189,896,Q8NEZ4
9606.ENSP00000262193,897,P20618
9606.ENSP00000262225,898,Q15363
9606.ENSP00000262238,899,P25490
9606.ENSP00000262262,900,P20138
9606.ENSP00000262265,901,Q9NWS0
9606.ENSP00000262290,902,P22079
9606.ENSP00000262302,903,Q9Y5Y2
9606.ENSP00000262305,904,O75154
9606.ENSP00000262345,905,Q99665
9606.ENSP00000262367,906,Q92793
9606.ENSP00000262395,907,Q9BUZ4
9606.ENSP00000262415,908,Q14562
9606.ENSP00000262428,909,Q14019
9606.ENSP00000262430,910,O95822
9606.ENSP00000262435,911,Q9HAU4
9606.ENSP00000262455,912,Q9BS26
9606.ENSP00000262460,913,Q14691
9606.ENSP00000262483,914,Q9BZ71
9606.ENSP00000262487,915,B1AKI9
9606.ENSP00000262506,916,P19784
9606.ENSP00000262507,917,O75208
9606.ENSP00000262545,918,P16519
9606.ENSP00000262554,919,O15269
9606.ENSP00000262613,920,O14745
9606.ENSP00000262640,921,P51809
9606.ENSP00000262643,922,P24864
9606.ENSP00000262644,923,Q9NX62
9606.ENSP00000262646,924,P61019
9606.ENSP00000262648,925,P23352
9606.ENSP00000262662,926,P42773
9606.ENSP00000262717,927,Q9HBT6
9606.ENSP00000262746,928,Q06830
9606.ENSP00000262752,929,Q9UK32
9606.ENSP00000262768,930,P16035
9606.ENSP00000262776,931,Q08380
9606.ENSP00000262809,932,P55199
9606.ENSP00000262843,933,Q9UJV3
9606.ENSP00000262865,934,P17213
9606.ENSP00000262887,935,P18887
9606.ENSP00000262919,936,O75882
9606.ENSP00000262932,937,Q8N129
9606.ENSP00000262947,938,Q969H8
9606.ENSP00000262948,939,P36507
9606.ENSP00000262962,940,Q9BW85
9606.ENSP00000262971,941,Q8N2W9
9606.ENSP00000262995,942,Q13480
9606.ENSP00000263025,943,P27361
9606.ENSP00000263026,944,O00418
9606.ENSP00000263038,945,O14832
9606.ENSP00000263054,946,Q8WY21
9606.ENSP00000263063,947,Q9NVV4
9606.ENSP00000263071,948,Q14162
9606.ENSP00000263080,949,P45381
9606.ENSP00000263100,950,P04217
9606.ENSP00000263125,951,Q04759
9606.ENSP00000263168,952,P52907
9606.ENSP00000263196,953,P98153
9606.ENSP00000263202,954,Q92890
9606.ENSP00000263212,955,P49593
9606.ENSP00000263228,956,Q712K3
9606.ENSP00000263246,957,Q9UNF0
9606.ENSP00000263256,958,Q6ICB0
9606.ENSP00000263265,959,Q9H4M7
9606.ENSP00000263268,960,Q8N565
9606.ENSP00000263277,961,Q9NZN4
9606.ENSP00000263278,962,Q9BPX1
9606.ENSP00000263285,963,Q9HBG7
9606.ENSP00000263326,964,Q9NZH6
9606.ENSP00000263334,965,Q06710
9606.ENSP00000263339,966,P01583
9606.ENSP00000263341,967,P01584
9606.ENSP00000263354,968,P54920
9606.ENSP00000263368,969,P30043
9606.ENSP00000263370,970,Q96DU7
9606.ENSP00000263377,971,O60885
9606.ENSP00000263379,972,Q6UWB1
9606.ENSP00000263382,973,Q9NVP2
9606.ENSP00000263388,974,Q9UM47
9606.ENSP00000263401,975,Q9P000
9606.ENSP00000263408,976,P02748
9606.ENSP00000263413,977,P13671
9606.ENSP00000263431,978,P05129
9606.ENSP00000263464,979,Q13489
9606.ENSP00000263556,980,P13674
9606.ENSP00000263559,981,O75436
9606.ENSP00000263576,982,Q9UHL0
9606.ENSP00000263578,983,Q96CU9
9606.ENSP00000263579,984,Q96C86
9606.ENSP00000263593,985,Q9HAT2
9606.ENSP00000263598,986,P31025
9606.ENSP00000263620,987,Q99856
9606.ENSP00000263636,988,O60449
9606.ENSP00000263645,989,P60033
9606.ENSP00000263665,990,Q9P232
9606.ENSP00000263671,991,Q6WN34
9606.ENSP00000263686,992,P16109
9606.ENSP00000263708,993,P29074
9606.ENSP00000263733,994,O75063
9606.ENSP00000263754,995,Q92831
9606.ENSP00000263780,996,Q9UQN3
9606.ENSP00000263791,997,Q9P2K8
9606.ENSP00000263798,998,Q06418
9606.ENSP00000263800,999,P29376
9606.ENSP00000263847,1000,P22059
9606.ENSP00000263851,1001,P13232
9606.ENSP00000263856,1002,Q9Y3E7
9606.ENSP00000263864,1003,Q9BV40
9606.ENSP00000263867,1004,P40121
9606.ENSP00000263881,1005,Q8IVH8
9606.ENSP00000263915,1006,Q14449
9606.ENSP00000263923,1007,P35968
9606.ENSP00000263925,1008,Q8TBB1
9606.ENSP00000263932,1009,P28908
9606.ENSP00000263974,1010,Q16514
9606.ENSP00000263991,1011,Q8NDI1
9606.ENSP00000264005,1012,P04180
9606.ENSP00000264012,1013,P22223
9606.ENSP00000264025,1014,Q15223
9606.ENSP00000264033,1015,P22681
9606.ENSP00000264036,1016,P43121
9606.ENSP00000264039,1017,P35052
9606.ENSP00000264065,1018,Q8IXB1
9606.ENSP00000264072,1019,P06734
9606.ENSP00000264094,1020,P58215
9606.ENSP00000264108,1021,O14929
9606.ENSP00000264144,1022,Q13753
9606.ENSP00000264156,1023,Q14566
9606.ENSP00000264161,1024,P14868
9606.ENSP00000264162,1025,P09848
9606.ENSP00000264170,1026,Q16719
9606.ENSP00000264187,1027,P14543
9606.ENSP00000264192,1028,O60759
9606.ENSP00000264198,1029,Q969V5
9606.ENSP00000264218,1030,P48645
9606.ENSP00000264246,1031,P33681
9606.ENSP00000264249,1032,O43529
9606.ENSP00000264254,1033,Q9H2J4
9606.ENSP00000264255,1034,O14530
9606.ENSP00000264257,1035,Q9HB29
9606.ENSP00000264260,1036,O95256
9606.ENSP00000264265,1037,Q9BS40
9606.ENSP00000264335,1038,P62258
9606.ENSP00000264350,1039,Q9UII4
9606.ENSP00000264360,1040,Q9P2E7
9606.ENSP00000264376,1041,P07320
9606.ENSP00000264377,1042,O75077
9606.ENSP00000264381,1043,P06276
9606.ENSP00000264414,1044,Q13618
9606.ENSP00000264436,1045,P35612
9606.ENSP00000264463,1046,Q9Y6N8
9606.ENSP00000264498,1047,P09038
9606.ENSP00000264515,1048,Q15291
9606.ENSP00000264552,1049,Q16763
9606.ENSP00000264553,1050,P51124
9606.ENSP00000264554,1051,P98077
9606.ENSP00000264563,1052,P20809
9606.ENSP00000264595,1053,P20933
9606.ENSP00000264606,1054,P56524
9606.ENSP00000264613,1055,P00450
9606.ENSP00000264634,1056,P41221
9606.ENSP00000264637,1057,P10827
9606.ENSP00000264657,1058,P40763
9606.ENSP00000264664,1059,O15520
9606.ENSP00000264690,1060,P03952
9606.ENSP00000264712,1061,O14782
9606.ENSP00000264716,1062,P15408
9606.ENSP00000264717,1063,Q14397
9606.ENSP00000264718,1064,Q9HCN4
9606.ENSP00000264731,1065,Q9H3D4
9606.ENSP00000264832,1066,P05362
9606.ENSP00000264833,1067,O95897
9606.ENSP00000264867,1068,Q9UBK2
9606.ENSP00000264896,1069,Q14108
9606.ENSP00000264904,1070,O60763
9606.ENSP00000264914,1071,P15848
9606.ENSP00000264926,1072,Q9NS91
9606.ENSP00000264933,1073,O75340
9606.ENSP00000264954,1074,Q9HAV7
9606.ENSP00000264968,1075,Q9UM21
9606.ENSP00000264972,1076,P43403
9606.ENSP00000264977,1077,Q06190
9606.ENSP00000265016,1078,Q10588
9606.ENSP00000265029,1079,Q9UGM5
9606.ENSP00000265062,1080,P51149
9606.ENSP00000265070,1081,Q9H4A6
9606.ENSP00000265071,1082,P55285
9606.ENSP00000265073,1083,P53999
9606.ENSP00000265077,1084,P13611
9606.ENSP00000265087,1085,O76061
9606.ENSP00000265131,1086,P24821
9606.ENSP00000265132,1087,P02760
9606.ENSP00000265138,1088,Q96B67
9606.ENSP00000265162,1089,Q07075
9606.ENSP00000265171,1090,P01133
9606.ENSP00000265174,1091,O43252
9606.ENSP00000265195,1092,Q9H173
9606.ENSP00000265295,1093,Q96EA4
9606.ENSP00000265322,1094,Q9BY49
9606.ENSP00000265339,1095,P63146
9606.ENSP00000265350,1096,Q9H944
9606.ENSP00000265351,1097,Q9HAV4
9606.ENSP00000265361,1098,Q99985
9606.ENSP00000265362,1099,Q14563
9606.ENSP00000265371,1100,O14786
9606.ENSP00000265372,1101,Q03060
9606.ENSP00000265379,1102,A8TX70
9606.ENSP00000265395,1103,P31937
9606.ENSP00000265404,1104,Q9ULZ2
9606.ENSP00000265421,1105,P06746
9606.ENSP00000265431,1106,P05937
9606.ENSP00000265459,1107,P58401
9606.ENSP00000265462,1108,P30044
9606.ENSP00000265471,1109,O94766
9606.ENSP00000265560,1110,Q13107
9606.ENSP00000265563,1111,P13861
9606.ENSP00000265634,1112,P47972
9606.ENSP00000265643,1113,P22466
9606.ENSP00000265651,1114,Q9UK99
9606.ENSP00000265717,1115,P31323
9606.ENSP00000265727,1116,Q9P0K1
9606.ENSP00000265729,1117,P30626
9606.ENSP00000265753,1118,Q15056
9606.ENSP00000265769,1119,Q9UKQ2
9606.ENSP00000265838,1120,P24752
9606.ENSP00000265849,1121,P54278
9606.ENSP00000265970,1122,O00443
9606.ENSP00000265983,1123,P02790
9606.ENSP00000265986,1124,P14735
9606.ENSP00000266000,1125,Q9UER7
9606.ENSP00000266031,1126,Q12794
9606.ENSP00000266041,1127,Q14624
9606.ENSP00000266058,1128,O75093
9606.ENSP00000266066,1129,Q5T4F7
9606.ENSP00000266068,1130,Q9UKD1
9606.ENSP00000266069,1131,Q9NWU2
9606.ENSP00000266070,1132,Q9BTC0
9606.ENSP00000266079,1133,O94906
9606.ENSP00000266085,1134,P35625
9606.ENSP00000266304,1135,Q10587
9606.ENSP00000266395,1136,Q13956
9606.ENSP00000266397,1137,Q96DN0
9606.ENSP00000266542,1138,Q9NZP8
9606.ENSP00000266546,1139,Q9BQT9
9606.ENSP00000266556,1140,Q9BX59
9606.ENSP00000266557,1141,P26842
9606.ENSP00000266659,1142,P48060
9606.ENSP00000266674,1143,O75473
9606.ENSP00000266718,1144,P51884
9606.ENSP00000266719,1145,O60938
9606.ENSP00000266732,1146,P42167
9606.ENSP00000266735,1147,P62306
9606.ENSP00000266970,1148,P24941
9606.ENSP00000266987,1149,Q15633
9606.ENSP00000267017,1150,O15130
9606.ENSP00000267082,1151,P26010
9606.ENSP00000267101,1152,P21860
9606.ENSP00000267119,1153,Q3SY84
9606.ENSP00000267163,1154,P06400
9606.ENSP00000267377,1155,P30872
9606.ENSP00000267415,1156,Q9BSI4
9606.ENSP00000267460,1157,Q9HAT8
9606.ENSP00000267484,1158,Q16799
9606.ENSP00000267569,1159,Q8WYK2
9606.ENSP00000267615,1160,Q13572
9606.ENSP00000267750,1161,Q5J8M3
9606.ENSP00000267812,1162,P55081
9606.ENSP00000267814,1163,Q00796
9606.ENSP00000267842,1164,O14975
9606.ENSP00000267843,1165,P21781
9606.ENSP00000267853,1166,P0CAP1
9606.ENSP00000267884,1167,P37108
9606.ENSP00000267938,1168,Q8WVN8
9606.ENSP00000267953,1169,Q16548
9606.ENSP00000267984,1170,Q9H1K6
9606.ENSP00000268058,1171,P29590
9606.ENSP00000268125,1172,P12271
9606.ENSP00000268150,1173,Q08431
9606.ENSP00000268164,1174,Q92186
9606.ENSP00000268184,1175,Q6UUV7
9606.ENSP00000268261,1176,O15305
9606.ENSP00000268482,1177,Q92620
9606.ENSP00000268483,1178,Q9NX01
9606.ENSP00000268533,1179,P0C024
9606.ENSP00000268603,1180,P55287
9606.ENSP00000268613,1181,P55290
9606.ENSP00000268638,1182,Q02556
9606.ENSP00000268655,1183,Q15697
9606.ENSP00000268668,1184,O96000
9606.ENSP00000268695,1185,P34059
9606.ENSP00000268835,1186,O60256
9606.ENSP00000269053,1187,Q8IXA5
9606.ENSP00000269141,1188,P19022
9606.ENSP00000269159,1189,O14732
9606.ENSP00000269195,1190,Q10472
9606.ENSP00000269298,1191,Q96F10
9606.ENSP00000269299,1192,P07306
9606.ENSP00000269305,1193,P04637
9606.ENSP00000269389,1194,Q8WVN6
9606.ENSP00000269489,1195,Q9UIV8
9606.ENSP00000269503,1196,Q8IUK8
9606.ENSP00000269571,1197,P04626
9606.ENSP00000269582,1198,P11086
9606.ENSP00000269593,1199,P22692
9606.ENSP00000269601,1200,P83876
9606.ENSP00000269919,1201,Q9NXJ5
9606.ENSP00000269967,1202,Q96F63
9606.ENSP00000270077,1203,Q00887
9606.ENSP00000270139,1204,P17181
9606.ENSP00000270142,1205,P00441
9606.ENSP00000270172,1206,Q9UJW3
9606.ENSP00000270233,1207,P50895
9606.ENSP00000270257,1208,Q9H840
9606.ENSP00000270586,1209,P28072
9606.ENSP00000270631,1210,Q96A98
9606.ENSP00000270642,1211,A6NGN9
9606.ENSP00000270776,1212,P52209
9606.ENSP00000270792,1213,Q9H299
9606.ENSP00000270800,1214,Q8N6P7
9606.ENSP00000270879,1215,O75636
9606.ENSP00000271064,1216,Q9GZM7
9606.ENSP00000271308,1217,P28066
9606.ENSP00000271331,1218,P58294
9606.ENSP00000271450,1219,P12318
9606.ENSP00000271469,1220,Q16222
9606.ENSP00000271532,1221,Q96PJ5
9606.ENSP00000271555,1222,Q14814
9606.ENSP00000271628,1223,Q15427
9606.ENSP00000271638,1224,P31949
9606.ENSP00000271651,1225,P43235
9606.ENSP00000271732,1226,Q9H4A5
9606.ENSP00000271835,1227,Q9UBG3
9606.ENSP00000271889,1228,Q8TEY5
9606.ENSP00000271971,1229,O14815
9606.ENSP00000272067,1230,P24666
9606.ENSP00000272190,1231,P00797
9606.ENSP00000272224,1232,Q7Z4P5
9606.ENSP00000272233,1233,P62745
9606.ENSP00000272238,1234,Q8NEY4
9606.ENSP00000272317,1235,P62979
9606.ENSP00000272324,1236,Q6UW15
9606.ENSP00000272430,1237,Q9BST9
9606.ENSP00000272452,1238,O75897
9606.ENSP00000272519,1239,P11234
9606.ENSP00000272638,1240,Q92575
9606.ENSP00000272641,1241,O95156
9606.ENSP00000272902,1242,Q8NBK3
9606.ENSP00000272937,1243,Q96HZ4
9606.ENSP00000273047,1244,P20339
9606.ENSP00000273062,1245,Q9GZU7
9606.ENSP00000273130,1246,Q9Y6G9
9606.ENSP00000273179,1247,O15194
9606.ENSP00000273183,1248,Q99469
9606.ENSP00000273261,1249,Q96JA1
9606.ENSP00000273283,1250,P19827
9606.ENSP00000273317,1251,Q9UGP4
9606.ENSP00000273320,1252,Q9P0L1
9606.ENSP00000273395,1253,Q9BWV1
9606.ENSP00000273550,1254,P02794
9606.ENSP00000273588,1255,P48728
9606.ENSP00000273784,1256,P02765
9606.ENSP00000273986,1257,Q8N5K1
9606.ENSP00000274008,1258,Q8NB90
9606.ENSP00000274024,1259,P12104
9606.ENSP00000274063,1260,Q96HF1
9606.ENSP00000274255,1261,Q13309
9606.ENSP00000274276,1262,Q99650
9606.ENSP00000274306,1263,P12544
9606.ENSP00000274311,1264,Q9BRX2
9606.ENSP00000274341,1265,P10915
9606.ENSP00000274368,1266,P24387
9606.ENSP00000274376,1267,P20936
9606.ENSP00000274458,1268,Q9Y6G5
9606.ENSP00000274498,1269,Q9UNA1
9606.ENSP00000274507,1270,O14960
9606.ENSP00000274520,1271,P15248
9606.ENSP00000274532,1272,Q96H15
9606.ENSP00000274606,1273,Q9NX24
9606.ENSP00000274625,1274,O76093
9606.ENSP00000274711,1275,O43300
9606.ENSP00000274721,1276,O60609
9606.ENSP00000274793,1277,Q13093
9606.ENSP00000274938,1278,Q8IX30
9606.ENSP00000275015,1279,O00221
9606.ENSP00000275428,1280,O75223
9606.ENSP00000275493,1281,P00533
9606.ENSP00000275525,1282,P08833
9606.ENSP00000275815,1283,P21709
9606.ENSP00000276052,1284,Q00536
9606.ENSP00000276062,1285,Q9NX14
9606.ENSP00000276079,1286,Q15233
9606.ENSP00000276173,1287,Q0D2K3
9606.ENSP00000276414,1288,P01148
9606.ENSP00000276416,1289,Q9NQY0
9606.ENSP00000276420,1290,O60496
9606.ENSP00000276431,1291,O14763
9606.ENSP00000276449,1292,P49675
9606.ENSP00000276570,1293,Q9UF47
9606.ENSP00000276571,1294,P06850
9606.ENSP00000276603,1295,P54274
9606.ENSP00000276651,1296,Q14117
9606.ENSP00000276659,1297,Q6UXX9
9606.ENSP00000276925,1298,P42772
9606.ENSP00000276927,1299,P01562
9606.ENSP00000277120,1300,Q16620
9606.ENSP00000277517,1301,Q9BXS1
9606.ENSP00000277540,1302,Q9BTV6
9606.ENSP00000277746,1303,Q96F24
9606.ENSP00000277865,1304,P00367
9606.ENSP00000277903,1305,Q14520
9606.ENSP00000278193,1306,Q9NUP9
9606.ENSP00000278198,1307,Q9HCJ2
9606.ENSP00000278222,1308,P35542
9606.ENSP00000278407,1309,P05155
9606.ENSP00000278412,1310,Q08945
9606.ENSP00000278422,1311,Q9Y320
9606.ENSP00000278483,1312,Q53FT3
9606.ENSP00000278550,1313,Q6N022
9606.ENSP00000278572,1314,P23396
9606.ENSP00000278618,1315,Q9NRN7
9606.ENSP00000278836,1316,Q9Y2G1
9606.ENSP00000278927,1317,Q96AP7
9606.ENSP00000278947,1318,O60939
9606.ENSP00000278979,1319,Q9H1R2
9606.ENSP00000278980,1320,Q86VX2
9606.ENSP00000279022,1321,P24844
9606.ENSP00000279101,1322,Q9BTV7
9606.ENSP00000279146,1323,O00170
9606.ENSP00000279147,1324,Q8WV07
9606.ENSP00000279168,1325,Q96T91
9606.ENSP00000279227,1326,Q86UX7
9606.ENSP00000279387,1327,P60510
9606.ENSP00000279392,1328,Q9BW71
9606.ENSP00000279441,1329,P09238
9606.ENSP00000279488,1330,Q16828
9606.ENSP00000279804,1331,Q16619
9606.ENSP00000280097,1332,P50135
9606.ENSP00000280154,1333,Q53EL6
9606.ENSP00000280326,1334,P48643
9606.ENSP00000280346,1335,P10515
9606.ENSP00000280350,1336,Q8WWB5
9606.ENSP00000280357,1337,Q14116
9606.ENSP00000280362,1338,Q03393
9606.ENSP00000280377,1339,Q9Y4E8
9606.ENSP00000280481,1340,Q5SZK8
9606.ENSP00000280557,1341,O43583
9606.ENSP00000280665,1342,Q8IZD4
9606.ENSP00000280701,1343,Q9NWU1
9606.ENSP00000280904,1344,Q02487
9606.ENSP00000281038,1345,Q96I59
9606.ENSP00000281092,1346,P16591
9606.ENSP00000281156,1347,Q5VWX1
9606.ENSP00000281182,1348,Q9UKU7
9606.ENSP00000281187,1349,Q4G0F5
9606.ENSP00000281243,1350,P09417
9606.ENSP00000281419,1351,O43150
9606.ENSP00000281589,1352,Q9H361
9606.ENSP00000281701,1353,O15381
9606.ENSP00000281821,1354,P54764
9606.ENSP00000281834,1355,P23510
9606.ENSP00000281923,1356,Q09328
9606.ENSP00000281950,1357,Q8WXD5
9606.ENSP00000282020,1358,O43424
9606.ENSP00000282058,1359,Q96CS2
9606.ENSP00000282074,1360,Q9HBM1
9606.ENSP00000282141,1361,P07315
9606.ENSP00000282344,1362,O75317
9606.ENSP00000282356,1363,Q16566
9606.ENSP00000282397,1364,P17948
9606.ENSP00000282412,1365,O75688
9606.ENSP00000282486,1366,Q9NR56
9606.ENSP00000282499,1367,P48058
9606.ENSP00000282541,1368,Q8N335
9606.ENSP00000282561,1369,P17302
9606.ENSP00000282701,1370,P12645
9606.ENSP00000282728,1371,Q03014
9606.ENSP00000282841,1372,O95749
9606.ENSP00000282903,1373,O00469
9606.ENSP00000283027,1374,P53384
9606.ENSP00000283147,1375,P22004
9606.ENSP00000283148,1376,Q8NBZ7
9606.ENSP00000283206,1377,Q96K49
9606.ENSP00000283228,1378,Q15256
9606.ENSP00000283243,1379,Q13018
9606.ENSP00000283249,1380,P18564
9606.ENSP00000283285,1381,P40200
9606.ENSP00000283290,1382,Q9NT62
9606.ENSP00000283296,1383,Q8IZF2
9606.ENSP00000283646,1384,P49247
9606.ENSP00000283752,1385,P29508
9606.ENSP00000283871,1386,Q93099
9606.ENSP00000283875,1387,P29083
9606.ENSP00000283882,1388,Q9UEE9
9606.ENSP00000283916,1389,O60235
9606.ENSP00000284031,1390,O94760
9606.ENSP00000284073,1391,Q96DH6
9606.ENSP00000284110,1392,Q9Y663
9606.ENSP00000284116,1393,Q8N9F7
9606.ENSP00000284154,1394,Q13588
9606.ENSP00000284202,1395,Q9P2X3
9606.ENSP00000284240,1396,P04216
