MGAT4A,POMGNT1
CD247,ZAP70
LAT,ZAP70
LCK,ZAP70
VAV1,ZAP70
CD3E,ZAP70
SHC1,ZAP70
CD3G,ZAP70
FYN,ZAP70
GRB2,ZAP70
CD8A,ZAP70
PTPN11,ZAP70
SYK,ZAP70
GRAP2,ZAP70
PTPN6,ZAP70
UBASH3A,ZAP70
CD8B,ZAP70
PLCG1,ZAP70
TRAT1,ZAP70
PPP2R1A,PPP2R3A
PPP2R3A,PTPA
BCL2,PPP2R3A
PPP2R3A,TNNI3
PPP2R3A,PPP2R5D
ARRB1,PPP2R3A
PPP2R3A,PPP4C
PPP2R3A,PPP3R1
AKT1,PPP2R3A
BST1,NMNAT1
BST1,SIRT3
BST1,NNMT
BST1,PNP
BST1,SIRT6
BST1,SIRT5
BST1,ENPP3
BST1,NADK2
BST1,PRKG1
ASTL,FETUB
RAB7A,RILP
OSBPL1A,RAB7A
RAB5A,RAB7A
GDI1,RAB7A
GDI2,RAB7A
RAB7A,RAB7B
DYNC1LI1,RAB7A
RAB1A,RAB7A
RAB11B,RAB7A
RAB7A,VPS29
ARL8B,RAB7A
RAB7A,RHOG
LAMP1,RAB7A
CAPZB,RAB7A
RAB5B,RAB7A
RAB7A,TBC1D5
ARF1,GOLPH3
CD4,GOLPH3
GOLPH3,PCSK9
GOLPH3,SEC13
GOLPH3,SAR1A
GOLM1,GOLPH3
GMPPA,GOLPH3
AP1G2,GOLPH3
GGA1,GOLPH3
GOLPH3,MBL2
GOLPH3,ITIH4
GOLPH3,RAB6A
GOLPH3,SAR1B
GGA3,GOLPH3
COPB2,GOLPH3
GOLPH3,RAB1A
CLTC,GOLPH3
CDH6,CTNNA1
CDH6,CTNNB1
CDH15,CDH6
CDH2,CDH6
CDH6,CDH7
CDH12,CDH6
CDH4,CDH6
CDH11,CDH6
GTF2B,SUB1
SUB1,TBP
SUB1,TOP1
CD44,VCAN
ACAN,VCAN
BCAN,VCAN
BGN,VCAN
TLR2,VCAN
SELL,VCAN
FN1,VCAN
FBLN1,VCAN
AGRN,VCAN
HSPG2,VCAN
MMP9,VCAN
THBS1,VCAN
FMOD,VCAN
SDC3,VCAN
TNXB,VCAN
PAPPA,STC2
ITGB1,TNC
ITGB6,TNC
CD40LG,TNC
ACAN,TNC
FN1,TNC
ITGA2,TNC
SDC3,TNC
ITGA5,TNC
ITGB5,TNC
AMBP,F2
ALB,AMBP
AMBP,ITIH2
AMBP,ITIH1
AMBP,SERPINC1
AHSG,AMBP
AMBP,ITIH3
AMBP,FGB
AMBP,GC
AMBP,HPX
AMBP,B2M
AMBP,APOA2
AMBP,APOA1
AMBP,FGG
A2M,AMBP
AMBP,PAEP
AMBP,APOC3
AMBP,HNRNPC
AFP,AMBP
ARRDC3,WWP2
ARRDC3,WWP1
ARRB1,ARRDC3
ARRDC3,ITCH
ARRDC3,SAG
AGT,ENPEP
ENPEP,ITIH4
CD209,ENPEP
DPP4,ENPEP
ACE2,ENPEP
DNPEP,ENPEP
EGF,ERBB2
EGF,EGFR
EGF,ERBB4
EGF,ERBB3
AREG,EGF
EGF,NTRK1
EGF,IGF1R
EGF,IGF1
EGF,GRB2
EGF,INS
EGF,FGF5
EGF,FGF7
EGF,FGF8
EGF,FGF9
EGF,FGF17
PAPSS1,SUOX
BPNT1,PAPSS1
EEF1A1,PAPSS1
GSPT2,PAPSS1
PAPSS1,SULT1B1
PAPSS1,SULT1C4
PAPSS1,PPA1
CDA,PAPSS1
PAPSS1,PPA2
ENTPD3,PAPSS1
HSPA5,SIL1
HYOU1,SIL1
MRPL12,SIL1
RPS3,SIL1
RPL5,SIL1
RPL11,SIL1
MRPL21,SIL1
MRPL32,SIL1
RPS3A,SIL1
RPS19,SIL1
MRTO4,SIL1
RPS20,SIL1
MED1,SIL1
MRPL33,SIL1
SAR1B,SIL1
MRRF,SIL1
RPL30,SIL1
RPS7,SIL1
RPS25,SIL1
SKA1,SPDL1
PLK1,SPDL1
CCNB1,SPDL1
SPDL1,ZWILCH
CD274,SPDL1
NUDC,SPDL1
PDCD1,SPDL1
MAD2L1,SPDL1
PECR,PEX5
ACOX1,PECR
PECR,SCP2
HSD17B4,PECR
ACAA1,PECR
UBA1,UBE2B
UBE2B,UBE2V1
UBE2A,UBE2B
UBE2B,UBE2V2
RPS27A,UBE2B
UBE2B,UBE2N
UBA7,UBE2B
UBC,UBE2B
STUB1,UBE2B
PCNA,UBE2B
UBA6,UBE2B
UBB,UBE2B
RTF1,UBE2B
UBE2B,UBE2D2
UBE2B,UBE2L3
UBA3,UBE2B
MED11,MED20
MED1,MED20
MED20,POLR2C
MED20,POLR2J
GTF2B,MED20
MED20,TBP
MED20,POLR2F
MED20,POLR2E
GTF2E1,MED20
CCNH,MED20
MED20,POLR2I
MED20,POLR2K
MED20,TAF8
GTF2A2,MED20
MED20,MNAT1
GTF2F2,MED20
MED20,TAF12
RAN,XPO5
TARBP2,XPO5
AGO1,XPO5
ILF3,XPO5
DDX6,XPO5
DHX9,XPO5
EIF4E,XPO5
LIMD1,XPO5
AGO3,XPO5
RANGAP1,XPO5
PRKRA,XPO5
KPNB1,XPO5
KPNA1,XPO5
KPNA4,XPO5
KPNA2,XPO5
NRP1,SEMA3C
NRP2,SEMA3C
PLXND1,SEMA3C
PLXNA1,SEMA3C
PLXNA4,SEMA3C
PLXNA4,SEMA3A
PLXNA1,SEMA3A
NRP1,SEMA3A
NRP2,SEMA3A
PLXND1,SEMA3A
DPYSL3,SEMA3A
CRMP1,SEMA3A
DPYSL2,SEMA3A
L1CAM,SEMA3A
RND1,SEMA3A
SEMA3A,SLIT3
SEMA3A,SLIT2
NRP1,SEMA3B
NRP1,PLXNA1
NRP1,PLXNA4
L1CAM,NRP1
NRP1,VEGFB
NRP1,PGF
NRP1,SEMA3E
GIPC1,NRP1
FLT1,NRP1
NRP1,PLXND1
NRP1,NRP2
NRP1,SEMA4A
NRP1,TGFB1
FGF2,NRP1
CREB1,CREM
CREB3L4,CREM
BCL2,CREM
CREB3L2,CREM
ATF6B,CREM
CREB3L1,CREM
CREBBP,CREM
CREM,IL2
COL6A5,GP6
CD44,COL6A5
COL6A5,ITGA6
COL6A2,COL6A5
COL6A5,ITGB6
COL6A5,ITGA5
COL6A5,ITGA11
COL6A5,ITGB7
HIBADH,HIBCH
ALDH6A1,HIBADH
ALDH1B1,HIBADH
ALDH7A1,HIBADH
ECHDC1,HIBADH
DBT,HIBADH
ACOX1,HIBADH
ACSS2,HIBADH
ACSS3,HIBADH
ECHS1,HIBADH
SH3KBP1,STAP1
CD2AP,STAP1
BMX,STAP1
PARP1,POLB
PNKP,POLB
FEN1,POLB
POLB,TDP1
NEIL1,POLB
APTX,POLB
OGG1,POLB
NEIL2,POLB
POLB,TP53
POLB,XRCC6
PCNA,POLB
POLB,TPP2
POLB,POLM
CALB1,SST
CALB1,GAD1
CALB1,CASP3
CALB1,NPY
CALB1,S100A6
NLGN2,NRXN2
NLGN1,NRXN2
NLGN3,NRXN2
NLGN4Y,NRXN2
NLGN4X,NRXN2
DAG1,NRXN2
LRRTM2,NRXN2
DLG4,NRXN2
CASK,NRXN2
LRRTM3,NRXN2
NRXN2,SHANK3
LRRTM1,NRXN2
GRID2,NRXN2
NRXN2,SHANK1
GLUD1,NRXN2
GPHN,NRXN2
NRXN2,NXPH1
NRXN2,SDCBP
PRDX5,TXN
PRDX3,PRDX5
PRDX5,SOD1
PRDX5,PRDX6
PRDX4,PRDX5
PRDX5,SOD2
GSR,PRDX5
PRDX5,STX17
PARK7,PRDX5
PRDX5,TXNRD1
B3GALT6,B3GAT3
B3GAT3,CSGALNACT2
B3GAT3,PXYLP1
USP15,USP4
TGFBR1,USP4
UBC,USP4
CTNNB1,USP4
RIPK1,USP4
IDE,USP4
PPIA,USP4
PSMD11,USP4
PRKACA,PRKAR2A
PRKAR2A,PRKAR2B
AKAP7,PRKAR2A
PRKAR1B,PRKAR2A
PRKAR1A,PRKAR2A
PDZK1,PRKAR2A
MAPRE1,PRKAR2A
PRKAR2A,SPA17
PRKAR2A,RAB32
NPTX2,NPTXR
GRIA4,NPTX2
NLGN1,NPTX2
GAL,NPY
GAL,SST
GAL,TAC1
GAL,GALP
GAL,VIP
GAL,PDYN
GAL,POMC
CCK,GAL
GAL,PNOC
GAL,GHRH
GAL,GNAS
GAL,GNAI1
GAL,KNG1
AGT,GAL
GAL,QRFP
CUL1,FBXO3
FBXO3,KIAA1549L
PRKACA,PRKAR2B
PRKAR1B,PRKAR2B
PRKAR1A,PRKAR2B
AKAP7,PRKAR2B
PLK1,PRKAR2B
ADAM22,DLG4
ADAM22,LGI3
ADAM22,DLG2
ADAM22,ADAM28
ADAM22,CNTNAP2
ADAM22,YWHAZ
ADAM22,CNTN2
ANXA7,SRI
EIF4A1,EIF4H
EIF4A2,EIF4H
EIF4G1,EIF4H
EIF4E,EIF4H
EIF4B,EIF4H
EIF4G2,EIF4H
EIF4H,EIF5
EIF2S1,EIF4H
EIF4G3,EIF4H
C11orf68,EIF4H
EIF3G,EIF4H
EIF4H,LIMK1
EIF4H,TBL2
EIF2S2,EIF4H
EIF3B,EIF4H
EIF4EBP3,EIF4H
EIF4H,RPS20
EIF4H,RPS3
EIF4H,RPS25
ACAT1,HMGCS1
ACAT1,HMGCS2
ACAT1,ECI2
ACAT1,CS
ACAT1,HMGCL
ACAT1,ACOX1
ACADSB,ACAT1
AACS,ACAT1
ACAT1,ACAT2
ACAT1,DLAT
ACAA1,ACAT1
ACAT1,ALDH6A1
ACAT1,HADH
ACAT1,ACOT12
ACAT1,ACLY
ACAT1,HSDL2
PMS2,TP53
MUTYH,PMS2
PCNA,PMS2
MRE11,PMS2
BRAF,PMS2
PMS2,RAD51C
MGMT,PMS2
ERCC4,PMS2
PMS2,RAD51D
PMS2,RAD51
KRAS,PMS2
PMS2,XRCC6
PMS2,TGFBR2
BARD1,PMS2
CHEK2,PMS2
PMS2,RAD23B
PMS2,XRCC4
PIK3C2A,PIK3R1
OCRL,PIK3C2A
PIK3C2A,PTEN
INPP5B,PIK3C2A
INPP4B,PIK3C2A
INPP5E,PIK3C2A
INPP5D,PIK3C2A
INPP5F,PIK3C2A
CLINT1,PIK3C2A
CLTC,PIK3C2A
GPT,PIK3C2A
MB,PIK3C2A
CRP,PIK3C2A
MTMR1,PIK3C2A
PIK3C2A,PLCD1
PIK3C2A,PLCG1
HP,HPX
ALB,HPX
CD163,HPX
HPX,SERPINA1
AHSG,HPX
HPX,MMP2
HPX,TF
C3,HPX
GC,HPX
APOA1,HPX
A2M,HPX
HPX,TIMP4
HBB,HPX
HPX,PLG
APOH,HPX
AZGP1,HPX
IDE,INS
APP,IDE
GCG,IDE
IDE,UBC
CCL3,IDE
IDE,RPS27A
IDE,IGF2
IDE,UBB
IDE,MMEL1
IDE,MME
IDE,NPPA
IDE,NPPB
ECE1,IDE
IDE,USP15
IDE,PMPCA
DAXX,TP53
DAXX,FAS
DAXX,PML
DAXX,TGFBR2
DAXX,UBE2I
DAXX,SPOP
DAXX,PARK7
DAXX,TNFRSF1A
DAXX,SMAD4
DAXX,SUMO2
DAXX,MAPK8
DAXX,H3C1
DAXX,MAPK9
DAXX,TGFBR1
DAXX,HDAC2
DAXX,TNFRSF1B
DAXX,FADD
GUSB,HYAL1
CD44,HYAL1
HYAL1,MST1R
CD209,ITIH4
CLEC4M,ITIH4
CD207,ITIH4
FN1,ITIH4
APOH,ITIH4
CD8A,ITIH4
ITIH4,VTN
ITIH4,SDC3
CR2,ITIH4
CCL5,ITIH4
FCGR3A,ITIH4
CXCL12,ITIH4
CLEC4C,ITIH4
CCL3,ITIH4
HRG,ITIH4
ALB,ITIH4
ROBO1,SLIT1
ROBO2,SLIT1
ROBO4,SLIT1
ROBO3,SLIT1
DCC,SLIT1
SLIT1,SRGAP2
SFRP5,WNT11
SFRP5,WNT5A
SFRP5,WNT3A
SFRP5,WNT5B
SFRP5,WNT10B
SFRP5,WNT7A
SFRP5,WNT10A
CTNNB1,SFRP5
SFRP5,WIF1
FZD4,SFRP5
FZD5,SFRP5
BRPF1,GMEB2
ARMC8,GID8
GID8,WDR26
GID8,MAEA
FBP1,GID8
DIDO1,H3C1
ASH2L,DIDO1
DIDO1,DPY30
DIDO1,UBE2I
DIDO1,HSPA2
PRPF6,SNRPF
PRPF6,SNRPE
PRPF6,SNRPG
MFAP1,PRPF6
LSM4,PRPF6
PRPF6,SNU13
DDX23,PRPF6
PRPF6,TXNL4A
PRPF6,SNRPD2
PRPF6,SF3B4
LSM3,PRPF6
IK,PRPF6
PPIH,PRPF6
PRPF6,SMNDC1
PRPF6,UBL5
ADAM17,TIMP3
MMP9,TIMP3
KDR,TIMP3
EFEMP1,TIMP3
MMP14,TIMP3
MMP3,TIMP3
ADAMTS5,TIMP3
ADAMTS4,TIMP3
FN1,TIMP3
MMP1,TIMP3
MMP13,TIMP3
TGFB1,TIMP3
TIMP3,VTN
CCN2,TIMP3
MMP16,TIMP3
ECM1,TIMP3
PDXK,TEF
NR1D2,TEF
GUK1,PDE6H
HPRT1,PDE6H
ITPA,PDE6H
GMPS,PDE6H
APRT,PDE6H
GMPR,PDE6H
ALDH7A1,PDE6H
ERP27,PDIA3
CALR,ERP27
EEF1G,ERP27
EEF1D,ERP27
C1RL,CD163
CLSTN3,NRXN2
B2M,TAPBPL
TAPBPL,VAMP1
CD27,CD70
CD27,CD86
CD27,TNFSF4
CD27,ICOSLG
CD27,CD8A
CD27,TNFRSF4
CD27,CD40LG
CD27,CD4
CD27,TNFRSF9
CD27,CD5
CD27,CR2
CD27,CD28
CD2,CD27
GLIPR1,GLIPR2
LGR5,RSPO1
LGR5,RSPO2
LGR5,RNF43
LGR5,ZNRF3
LGR5,RSPO3
LGR4,LGR5
LGR5,PROM1
CD44,LGR5
LGR5,TNFRSF19
LGR5,NOG
CTNNB1,LGR5
AXIN2,LGR5
BMI1,LGR5
LGR5,LRP6
LGR5,SOX9
DCLK1,LGR5
EGFR,LGR5
COL3A1,LUM
FASLG,LUM
FN1,LUM
COL11A2,LUM
ACAN,LUM
BGN,LUM
LUM,POSTN
COL5A1,LUM
CHST6,LUM
LUM,MDM2
FMOD,LUM
LUM,OGN
COL6A3,LUM
CHST1,LUM
COL2A1,LUM
CHST5,LUM
LUM,THBS2
KERA,OGN
CXCL1,KERA
CHST6,KERA
CHST1,KERA
KERA,LUM
ACAN,KERA
ALDH3A1,KERA
LMNB2,TMPO
SNRPE,SNRPF
BUD31,SNRPF
LSM3,SNRPF
SNRPD2,SNRPF
SNRPF,SNRPG
SNRPF,TXNL4A
LSM4,SNRPF
DDX23,SNRPF
SMN1,SNRPF
SNRPF,SNU13
SF3B4,SNRPF
CCNA2,CDK2
CDK2,FOXO3
CDK2,SKP2
CDK2,RB1
CDK2,CKS1B
CDK2,CDKN1A
CDK2,CDKN3
CCNB2,CDK2
CDC25A,CDK2
CDK2,CUL1
CCNH,CDK2
CDK2,RBL1
CDK2,CEBPA
AGO1,TARBP2
PRKRA,TARBP2
AGO3,TARBP2
DHX9,TARBP2
DDX6,TARBP2
EIF4E,TARBP2
POP7,TARBP2
RPP25,TARBP2
RPP40,TARBP2
RPP30,TARBP2
LIMD1,TARBP2
HENMT1,TARBP2
ERN1,TARBP2
NPFF,QRFP
KISS1,NPFF
ITGA5,ITGB7
FN1,ITGB7
ITGAL,ITGB7
FLNA,ITGB7
ITGB7,VCAM1
ITGA11,ITGB7
ITGB2,ITGB7
ITGB7,PTK2
ITGA2,ITGB7
ITGB6,ITGB7
ITGB7,SRC
ITGB1,ITGB7
ITGB5,ITGB7
EED,ITGB7
CDH1,ITGB7
ITGB7,TLN2
ITGB7,VTN
ITGA6,ITGB7
ERBB3,GRB2
ERBB3,NRG2
ERBB3,SHC1
ERBB3,ERBB4
EGFR,ERBB3
ERBB3,NRG1
ERBB2,ERBB3
ERBB3,PIK3R1
ERBB3,PA2G4
ERBB3,RNF41
AREG,ERBB3
ERBB3,MET
ERBB3,NRG4
BTC,ERBB3
ERBB3,SRC
ERBB3,GRB7
KRT71,RSPO2
FGF5,KRT71
CCNA2,RB1
E2F5,RB1
HDAC2,RB1
RB1,SKP2
ABL1,RB1
PPP1CC,RB1
RB1,RBBP4
RB1,TP53
RB1,RBL1
RB1,S100A6
MYC,RB1
CDKN1A,RB1
EZH2,RB1
RAF1,RB1
RB1,SIRT1
SST,SSTR1
GNAI1,SSTR1
GNAI3,SSTR1
NPY,SSTR1
GHRL,SSTR1
POMC,SSTR1
PNOC,SSTR1
CXCL8,SSTR1
OXT,SSTR1
GPR37,SSTR1
EDN1,SSTR1
TERF1,TINF2
TINF2,TPP1
TINF2,TNKS
NHP2,TINF2
CBX3,TINF2
TINF2,XRCC6
TEN1,TINF2
DAXX,TINF2
IRAK4,PELI2
PELI2,UBE2N
RTN1,SPAST
ATL3,RTN1
MANF,RTN1
JDP2,JUN
BATF,JDP2
CEBPG,JDP2
JDP2,PGR
ATF3,JDP2
ITPK1,MINPP1
INPP5A,ITPK1
INPP4B,ITPK1
EMC4,MMGT1
EMC1,EMC4
EMC10,EMC4
EMC4,VPS28
EMC4,UBE2G2
MFAP1,SNRPD2
MFAP1,SF3B4
MFAP1,SNRPG
IK,MFAP1
MFAP1,SNIP1
MFAP1,UBL5
MFAP1,SNRPF
MFAP1,SNU13
MFAP1,SNRPB2
LSM4,MFAP1
MFAP1,SNRPE
MFAP1,TXNL4A
LSM3,MFAP1
DDX46,MFAP1
MFAP1,PPIL2
MFAP1,PPIH
AKR1B1,SORD
AKR1B10,SORD
DCXR,SORD
HK1,SORD
HK2,SORD
HK3,SORD
SORD,TKFC
ESD,SORD
ATIC,SORD
RGN,SORD
NT5E,SORD
GMPS,SORD
SORD,TALDO1
H6PD,SORD
ALDH7A1,SORD
PGM1,SORD
ACOX1,SLC27A2
ABCD4,SLC27A2
SCP2,SLC27A2
COASY,SLC27A2
HSD17B4,SLC27A2
FGF7,FGFR2
FGF7,FGFR1
FGF7,FGFR4
FGF7,FGFBP1
FGF7,KL
FGF7,HSPG2
FGF7,FGFR3
FGF7,KDR
EGFR,FGF7
FGF7,FLT1
FGF7,KIT
FGF7,FLT4
FGF7,PDGFRB
FGF7,MET
FGF7,NRP1
FGF7,NTRK1
MYZAP,POLR2M
SRP14,SRP19
RPL30,SRP14
RPS25,SRP14
RPS4X,SRP14
RPS3,SRP14
RPL5,SRP14
RPL38,SRP14
RPS10,SRP14
RPS12,SRP14
RPL11,SRP14
RPS14,SRP14
RPS20,SRP14
RPS19,SRP14
RPS3A,SRP14
RPL12,SRP14
RPL26L1,SRP14
RPS5,SRP14
RPS7,SRP14
RPS27A,SRP14
RACK1,SRP14
UBE2Q1,UBE2Q2
UBA1,UBE2Q2
BCL2A1,BCL2L11
BCL2A1,BID
BCL2A1,BMF
BCL2A1,HSP90AA1
BCL2A1,HSP90AB1
BCL2A1,FKBP5
BCL2A1,NPM1
BCL2A1,BCL2L10
BCL2A1,CRH
BCL2A1,NR4A1
BCL2A1,STAT5A
BCL2A1,POMC
BCL2A1,BECN1
BCL2A1,STAT5B
ALK,BCL2A1
BCL2A1,NFKB1
BCL2A1,NR3C1
TLNRD1,VCL
CCM2,TLNRD1
PML,UBE2I
PML,TP53
MDM2,PML
PML,SUMO2
PML,STAT1
HDAC2,PML
EIF4E,PML
PML,TERF1
CREBBP,PML
H3C1,PML
MYC,PML
FOXO1,PML
JUN,PML
PML,SIRT1
PML,TRIM27
NPM1,PML
PML,SUMO3
RDH12,RLBP1
GAS6,MFGE8
ITGB5,MFGE8
LTF,MFGE8
EGF,MFGE8
MERTK,MFGE8
ICAM1,MFGE8
BTN2A2,MFGE8
ERMAP,MFGE8
BTNL3,MFGE8
BTN2A1,MFGE8
BTNL8,MFGE8
BTNL9,MFGE8
BTN3A2,MFGE8
BTN3A1,MFGE8
HEPHL1,MFGE8
CD81,MFGE8
CD9,MFGE8
MFGE8,MUC1
NCAM1,ST8SIA2
ST8SIA2,STX2
ST6GALNAC4,ST8SIA2
DNAJB11,ST8SIA2
CREB1,CRTC3
CRTC3,PPARGC1A
MPI,PMM2
GMPPA,PMM2
HK1,PMM2
ALG2,PMM2
HK3,PMM2
HK2,PMM2
GPI,PMM2
PMM2,TK1
PMM2,YIPF6
PMM2,TYMP
DHX38,PRPF18
BUD31,DHX38
DHX38,SNRPA1
DDX23,DHX38
DDX46,DHX38
DHX38,SNRPB2
DHX38,PPIL1
DHX38,EIF4A3
DDX39B,DHX38
DHX38,SNRPD3
DHX38,U2AF2
DHX38,TFIP11
DHX38,NCBP1
DHX38,MAGOH
DHX38,SNRPD2
PRPF6,TXNL4B
SNRPD3,TXNL4B
SNRPG,TXNL4B
SNRPF,TXNL4B
LSM4,TXNL4B
LSM3,TXNL4B
SNU13,TXNL4B
SNRPE,TXNL4B
SNRPD2,TXNL4B
SNRPA,TXNL4B
NUDT12,NUDT7
CDH11,CTNNB1
CDH11,CDH2
CDH11,CTNNA1
CDH11,JUP
CDH11,CDH15
CDH1,CDH11
CDH11,CDH13
CDH11,CTNNA2
CDH11,CDH7
CDH11,CDH4
CDH11,CDH17
ADIPOQ,CDH13
CDH13,CTNNB1
CDH13,CTNNA1
CDH13,CDH8
CDH13,CTNNA2
CDH12,CDH13
CDH13,CDH15
IRF8,STAT1
IFNG,IRF8
IRF8,NFATC1
BATF,IRF8
IRF5,IRF8
IFNB1,IRF8
IRF8,TNF
IRF8,ITGAM
IL12RB1,IRF8
IRF8,ISG15
CLEC9A,IRF8
CSF1R,IRF8
IFNA1,IRF8
IRF8,STAT3
CEBPB,IRF8
CD86,IRF8
ZNF174,ZNF18
SCAND1,ZNF174
NDUFB10,NDUFB6
NDUFB10,NDUFS4
NDUFAF3,NDUFB10
NDUFB10,NDUFB8
NDUFB10,NDUFB11
NDUFA5,NDUFB10
NDUFB10,NDUFV2
NDUFB10,UQCRB
COX5A,NDUFB10
NDUFAF2,NDUFB10
COX6A2,NDUFB10
COX6C,NDUFB10
NDUFB10,PWWP3A
COX4I2,NDUFB10
ATP5PO,NDUFB10
GALNS,GLB1
GALNS,SUMF1
APRT,GALNS
GALNS,NEU1
GALNS,ZNF276
CTSA,GALNS
PRPS1,PRPSAP2
PRPS2,PRPSAP2
PRPSAP1,PRPSAP2
CDH2,CTNNB1
CDH2,CTNNA1
CDH2,JUP
CDH2,NCAM1
CDH2,GJA1
CDH2,FGFR1
CDH2,VCL
CDH2,CTNNA2
CDH2,CREBBP
CDH2,TJP1
CDH2,CDH5
CDH2,FGF8
CDH2,FGF5
CDH2,FGF10
CDH2,FGF16
IMPA1,IMPA2
IMPA2,INPP4B
GPI,IMPA2
IMPA2,PLCD1
GALNT1,GCNT1
B3GNT6,GALNT1
B4GALNT1,GALNT1
C1GALT1C1,GALNT1
SAT1,SAT2
SAT2,SRM
AOC1,SAT2
HIF1A,SAT2
SAT2,VHL
ASGR1,ASGR2
ASGR1,VWF
ASGR1,ST3GAL1
ALB,ASGR1
ASGR1,CLEC1B
SFN,TP53
HIF1A,TP53
HSP90AA1,TP53
MDM4,TP53
CHEK2,TP53
BCL2,TP53
BCL2L1,TP53
CDKN1A,TP53
TP53,UBE3A
PTEN,TP53
RAD51,TP53
CREB1,TP53
FOXO3,TP53
HSPA9,TP53
CD7,SECTM1
CTSK,SERPINB13
SERPINB13,SERPINB3
CBFB,SERPINB13
CBLN2,GRID2
ERBB2,ERBB4
ERBB2,GRB7
ERBB2,NRG1
EGFR,ERBB2
ERBB2,GRB2
ERBB2,SHC1
CD44,ERBB2
ERBB2,SRC
ERBB2,HSP90AA1
CTNNB1,ERBB2
ERBB2,PIK3R1
ERBB2,NRG2
ERBB2,IGF1R
ERBB2,HSP90AB1
ERBB2,IGF1
ERBB2,PTK2
COMT,PNMT
DDC,PNMT
CRH,PNMT
IGF1,IGFBP4
IGF2,IGFBP4
IGFBP4,PAPPA
IGFBP1,IGFBP4
IGFBP4,LRP6
FZD8,IGFBP4
IGFBP4,PAPPA2
IGFBP4,PRG2
DDX23,TXNL4A
SNRPG,TXNL4A
SNU13,TXNL4A
LSM4,TXNL4A
SNRPE,TXNL4A
PQBP1,TXNL4A
SF3B4,TXNL4A
LSM3,TXNL4A
SNRPD2,TXNL4A
SNRPA1,TXNL4A
IK,TXNL4A
TXNL4A,UBL5
PPIH,TXNL4A
SNIP1,TXNL4A
PGPEP1,PREP
PGPEP1,TRH
NTS,PGPEP1
GRP,PGPEP1
CCDC97,SF3B4
CCDC97,TTC33
PSG3,PSG9
PSG1,PSG9
PSG9,TGFB1
PSG6,PSG9
PSG4,PSG9
PSG7,PSG9
PSG2,PSG9
IFNA2,IFNAR1
IFNAR1,TYK2
IFNAR1,IFNB1
IFNA1,IFNAR1
IFNAR1,STAT1
IFNAR1,IFNE
IFNAR1,IFNW1
IFNAR1,IFNGR1
IFNA4,IFNAR1
IFNA8,IFNAR1
IFNA10,IFNAR1
IFNA14,IFNAR1
IFNA5,IFNAR1
IFNA6,IFNAR1
IFNA21,IFNAR1
IFNA16,IFNAR1
IFNAR1,RACK1
CCS,SOD1
BCL2,SOD1
PARK7,SOD1
SOD1,SOD2
NEFL,SOD1
HSPA5,SOD1
ATOX1,SOD1
SOD1,SQSTM1
PPP3R2,SOD1
SNCA,SOD1
GPX7,SOD1
GPX3,SOD1
GPX2,SOD1
GPX5,SOD1
DNMT3L,H3C1
DNMT3L,TRDMT1
DNMT3L,EZH2
DNMT3L,H2BC21
DNMT3L,EHMT2
DNMT3L,H2AZ1
DNMT3L,HDAC2
BCAM,CNTN6
GEMIN6,GEMIN7
GEMIN7,SMN1
GEMIN7,SNRPE
GEMIN7,SNRPD2
GEMIN7,SNRPD3
GEMIN7,SNRPG
GEMIN7,SNRPF
CSDE1,GEMIN7
GEMIN7,SNUPN
PSMA2,PSMB6
PSMA7,PSMB6
PSMB6,PSMD4
PSMA1,PSMB6
PSMB5,PSMB6
PSMB4,PSMB6
PSMA5,PSMB6
PSMB3,PSMB6
PSMB2,PSMB6
PSMB6,PSMC3
PSMB6,PSMC5
PSMB6,PSMD6
PSMB6,PSMD11
PSMB10,PSMB6
PSMB6,PSMD7
PTH1R,PTH2
PTH,PTH2
GNAS,PTH2
PTH2,PTHLH
IGLON5,NEGR1
DPP10,IGLON5
DPP6,IGLON5
CNTNAP2,IGLON5
IGLON5,PNMA2
AMPH,IGLON5
DNER,IGLON5
DPYSL5,IGLON5
G6PD,PGD
H6PD,PGD
PGD,RPIA
PGD,RPE
PGD,TALDO1
PGD,TKT
PGD,PGM1
ENO1,PGD
GPI,PGD
IDH1,PGD
PGD,PGM2
ME1,PGD
GSR,PGD
MPI,PGD
PGD,TPI1
PGD,PGK1
FUCA1,PGD
PGD,PGK2
GAPDH,PGD
PFN1,SH3BGRL3
IL20RB,IL22RA1
IL22,IL22RA1
IL10RB,IL22RA1
IL22RA1,IL24
IL19,IL22RA1
IL22RA1,STAT3
IL20,IL22RA1
IL20RA,IL22RA1
IL22RA1,TYK2
IL10,IL22RA1
IFNL3,IL22RA1
IFNL1,IL22RA1
IFNL2,IL22RA1
IL2,IL22RA1
CSF2,IL22RA1
IL17RA,IL22RA1
IFNLR1,IL22RA1
IL22RA1,IL22RA2
FCN3,MASP1
FCN3,MBL2
FCN2,FCN3
COLEC11,FCN3
COLEC10,FCN3
FCN1,FCN3
C3,FCN3
C1S,FCN3
FCN3,KIR3DL1
CR1,FCN3
C1R,FCN3
CFH,FCN3
CFI,FCN3
HSPG2,TINAGL1
PSMA5,PSMB3
PSMA5,PSMB9
PSMA5,PSMB2
PSMA5,PSMB10
PSMA5,PSMA7
PSMA5,PSMD4
PSMA5,PSMC5
PSMA5,PSMC3
PSMA1,PSMA5
PSMA5,PSMD6
