UniProt,ENSP,source
O00764,9606.ENSP00000291565,Ensembl_HGNC_uniprot_ids
O00764,9606.ENSP00000291565,Ensembl_UniProt
O00764,9606.ENSP00000291565,UniProt_AC
O14497,9606.ENSP00000320485,Ensembl_HGNC_uniprot_ids
O14497,9606.ENSP00000320485,Ensembl_UniProt
O14497,9606.ENSP00000320485,UniProt_AC
O14511,9606.ENSP00000354910,Ensembl_HGNC_uniprot_ids
O14511,9606.ENSP00000354910,Ensembl_UniProt
O14511,9606.ENSP00000354910,UniProt_AC
O14512,9606.ENSP00000499750,Ensembl_HGNC_uniprot_ids
O14512,9606.ENSP00000499750,Ensembl_UniProt
O14512,9606.ENSP00000499750,UniProt_AC
O14514,9606.ENSP00000430945,Ensembl_HGNC_uniprot_ids
O14514,9606.ENSP00000430945,Ensembl_UniProt
O14514,9606.ENSP00000430945,UniProt_AC
O14519,9606.ENSP00000261692,Ensembl_HGNC_uniprot_ids
O14519,9606.ENSP00000261692,Ensembl_UniProt
O14519,9606.ENSP00000261692,UniProt_AC
O14523,9606.ENSP00000338885,Ensembl_HGNC_uniprot_ids
O14523,9606.ENSP00000338885,Ensembl_UniProt
O14523,9606.ENSP00000338885,UniProt_AC
O14530,9606.ENSP00000264255,Ensembl_HGNC_uniprot_ids
O14530,9606.ENSP00000264255,Ensembl_UniProt
O14530,9606.ENSP00000264255,UniProt_AC
O14531,9606.ENSP00000339850,Ensembl_HGNC_uniprot_ids
O14531,9606.ENSP00000339850,Ensembl_UniProt
O14531,9606.ENSP00000339850,UniProt_AC
O14543,9606.ENSP00000330341,Ensembl_HGNC_uniprot_ids
O14543,9606.ENSP00000330341,Ensembl_UniProt
O14543,9606.ENSP00000330341,UniProt_AC
O14548,9606.ENSP00000367938,Ensembl_HGNC_uniprot_ids
O14548,9606.ENSP00000367938,Ensembl_UniProt
O14548,9606.ENSP00000367938,UniProt_AC
O14556,9606.ENSP00000222286,Ensembl_HGNC_uniprot_ids
O14556,9606.ENSP00000222286,Ensembl_UniProt
O14556,9606.ENSP00000222286,UniProt_AC
O14558,9606.ENSP00000004982,Ensembl_HGNC_uniprot_ids
O14558,9606.ENSP00000004982,Ensembl_UniProt
O14558,9606.ENSP00000004982,UniProt_AC
O14579,9606.ENSP00000469035,Ensembl_HGNC_uniprot_ids
O14579,9606.ENSP00000469035,Ensembl_UniProt
O14579,9606.ENSP00000469035,UniProt_AC
O14594,9606.ENSP00000252575,Ensembl_HGNC_uniprot_ids
O14594,9606.ENSP00000252575,Ensembl_UniProt
O14594,9606.ENSP00000252575,UniProt_AC
O14602,9606.ENSP00000354722,Ensembl_HGNC_uniprot_ids
O14602,9606.ENSP00000354722,Ensembl_UniProt
O14602,9606.ENSP00000354722,UniProt_AC
O14610,9606.ENSP00000421710,Ensembl_HGNC_uniprot_ids
O14610,9606.ENSP00000421710,Ensembl_UniProt
O14610,9606.ENSP00000421710,UniProt_AC
O14618,9606.ENSP00000436318,Ensembl_HGNC_uniprot_ids
O14618,9606.ENSP00000436318,Ensembl_UniProt
O14618,9606.ENSP00000436318,UniProt_AC
O14625,9606.ENSP00000306884,Ensembl_HGNC_uniprot_ids
O14625,9606.ENSP00000306884,Ensembl_UniProt
O14625,9606.ENSP00000306884,UniProt_AC
O14638,9606.ENSP00000406261,Ensembl_HGNC_uniprot_ids
O14638,9606.ENSP00000406261,Ensembl_UniProt
O14638,9606.ENSP00000406261,UniProt_AC
O14641,9606.ENSP00000005340,Ensembl_HGNC_uniprot_ids
O14641,9606.ENSP00000005340,Ensembl_UniProt
O14641,9606.ENSP00000005340,UniProt_AC
O14645,9606.ENSP00000296218,Ensembl_HGNC_uniprot_ids
O14645,9606.ENSP00000296218,Ensembl_UniProt
O14645,9606.ENSP00000296218,UniProt_AC
O14653,9606.ENSP00000461784,Ensembl_HGNC_uniprot_ids
O14653,9606.ENSP00000461784,Ensembl_UniProt
O14653,9606.ENSP00000461784,UniProt_AC
O14668,9606.ENSP00000444278,Ensembl_HGNC_uniprot_ids
O14668,9606.ENSP00000444278,Ensembl_UniProt
O14668,9606.ENSP00000444278,UniProt_AC
O14672,9606.ENSP00000260408,Ensembl_HGNC_uniprot_ids
O14672,9606.ENSP00000260408,Ensembl_UniProt
O14672,9606.ENSP00000260408,UniProt_AC
O14678,9606.ENSP00000349396,Ensembl_HGNC_uniprot_ids
O14678,9606.ENSP00000349396,Ensembl_UniProt
O14678,9606.ENSP00000349396,UniProt_AC
O14683,9606.ENSP00000436152,Ensembl_HGNC_uniprot_ids
O14683,9606.ENSP00000436152,Ensembl_UniProt
O14683,9606.ENSP00000436152,UniProt_AC
O14686,9606.ENSP00000301067,Ensembl_HGNC_uniprot_ids
O14686,9606.ENSP00000301067,Ensembl_UniProt
O14686,9606.ENSP00000301067,UniProt_AC
O14717,9606.ENSP00000367030,Ensembl_HGNC_uniprot_ids
O14717,9606.ENSP00000367030,Ensembl_UniProt
O14717,9606.ENSP00000367030,UniProt_AC
O14727,9606.ENSP00000448165,Ensembl_HGNC_uniprot_ids
O14727,9606.ENSP00000448165,Ensembl_UniProt
O14727,9606.ENSP00000448165,UniProt_AC
O14732,9606.ENSP00000269159,Ensembl_HGNC_uniprot_ids
O14732,9606.ENSP00000269159,Ensembl_UniProt
O14732,9606.ENSP00000269159,UniProt_AC
O14734,9606.ENSP00000217455,Ensembl_HGNC_uniprot_ids
O14734,9606.ENSP00000217455,Ensembl_UniProt
O14734,9606.ENSP00000217455,UniProt_AC
O14737,9606.ENSP00000466214,Ensembl_HGNC_uniprot_ids
O14737,9606.ENSP00000466214,Ensembl_UniProt
O14737,9606.ENSP00000466214,UniProt_AC
O14745,9606.ENSP00000262613,Ensembl_HGNC_uniprot_ids
O14745,9606.ENSP00000262613,Ensembl_UniProt
O14745,9606.ENSP00000262613,UniProt_AC
O14757,9606.ENSP00000391090,Ensembl_HGNC_uniprot_ids
O14757,9606.ENSP00000391090,Ensembl_UniProt
O14757,9606.ENSP00000391090,UniProt_AC
O14763,9606.ENSP00000276431,Ensembl_HGNC_uniprot_ids
O14763,9606.ENSP00000276431,Ensembl_UniProt
O14763,9606.ENSP00000276431,UniProt_AC
O14770,9606.ENSP00000453793,Ensembl_HGNC_uniprot_ids
O14770,9606.ENSP00000453793,Ensembl_UniProt
O14770,9606.ENSP00000453793,UniProt_AC
O14773,9606.ENSP00000299427,Ensembl_HGNC_uniprot_ids
O14773,9606.ENSP00000299427,Ensembl_UniProt
O14773,9606.ENSP00000299427,UniProt_AC
O14777,9606.ENSP00000261597,Ensembl_HGNC_uniprot_ids
O14777,9606.ENSP00000261597,Ensembl_UniProt
O14777,9606.ENSP00000261597,UniProt_AC
O14782,9606.ENSP00000264712,Ensembl_HGNC_uniprot_ids
O14782,9606.ENSP00000264712,Ensembl_UniProt
O14782,9606.ENSP00000264712,UniProt_AC
O14786,9606.ENSP00000265371,Ensembl_HGNC_uniprot_ids
O14786,9606.ENSP00000265371,Ensembl_UniProt
O14786,9606.ENSP00000265371,UniProt_AC
O14788,9606.ENSP00000381775,Ensembl_HGNC_uniprot_ids
O14788,9606.ENSP00000381775,Ensembl_UniProt
O14788,9606.ENSP00000381775,UniProt_AC
O14791,9606.ENSP00000317674,Ensembl_HGNC_uniprot_ids
O14791,9606.ENSP00000317674,Ensembl_UniProt
O14791,9606.ENSP00000317674,UniProt_AC
O14792,9606.ENSP00000002596,Ensembl_HGNC_uniprot_ids
O14792,9606.ENSP00000002596,Ensembl_UniProt
O14792,9606.ENSP00000002596,UniProt_AC
O14793,9606.ENSP00000260950,Ensembl_HGNC_uniprot_ids
O14793,9606.ENSP00000260950,Ensembl_UniProt
O14793,9606.ENSP00000260950,UniProt_AC
O14796,9606.ENSP00000356906,Ensembl_HGNC_uniprot_ids
O14796,9606.ENSP00000356906,Ensembl_UniProt
O14796,9606.ENSP00000356906,UniProt_AC
O14807,9606.ENSP00000289104,Ensembl_HGNC_uniprot_ids
O14807,9606.ENSP00000289104,Ensembl_UniProt
O14807,9606.ENSP00000289104,UniProt_AC
O14810,9606.ENSP00000305613,Ensembl_HGNC_uniprot_ids
O14810,9606.ENSP00000305613,Ensembl_UniProt
O14810,9606.ENSP00000305613,UniProt_AC
O14815,9606.ENSP00000271971,Ensembl_HGNC_uniprot_ids
O14815,9606.ENSP00000271971,Ensembl_UniProt
O14815,9606.ENSP00000271971,UniProt_AC
O14818,9606.ENSP00000359910,Ensembl_HGNC_uniprot_ids
O14818,9606.ENSP00000359910,Ensembl_UniProt
O14818,9606.ENSP00000359910,UniProt_AC
O14832,9606.ENSP00000263038,Ensembl_HGNC_uniprot_ids
O14832,9606.ENSP00000263038,Ensembl_UniProt
O14832,9606.ENSP00000263038,UniProt_AC
O14836,9606.ENSP00000261652,Ensembl_HGNC_uniprot_ids
O14836,9606.ENSP00000261652,Ensembl_UniProt
O14836,9606.ENSP00000261652,UniProt_AC
O14862,9606.ENSP00000357112,Ensembl_HGNC_uniprot_ids
O14862,9606.ENSP00000357112,Ensembl_UniProt
O14862,9606.ENSP00000357112,UniProt_AC
O14867,9606.ENSP00000382805,Ensembl_HGNC_uniprot_ids
O14867,9606.ENSP00000382805,Ensembl_UniProt
O14867,9606.ENSP00000382805,UniProt_AC
O14879,9606.ENSP00000360876,Ensembl_HGNC_uniprot_ids
O14879,9606.ENSP00000360876,Ensembl_UniProt
O14879,9606.ENSP00000360876,UniProt_AC
O14896,9606.ENSP00000355988,Ensembl_HGNC_uniprot_ids
O14896,9606.ENSP00000355988,Ensembl_UniProt
O14896,9606.ENSP00000355988,UniProt_AC
O14907,9606.ENSP00000225525,Ensembl_HGNC_uniprot_ids
O14907,9606.ENSP00000225525,Ensembl_UniProt
O14907,9606.ENSP00000225525,UniProt_AC
O14908,9606.ENSP00000376753,Ensembl_HGNC_uniprot_ids
O14908,9606.ENSP00000376753,Ensembl_UniProt
O14908,9606.ENSP00000376753,UniProt_AC
O14910,9606.ENSP00000447488,Ensembl_HGNC_uniprot_ids
O14910,9606.ENSP00000447488,Ensembl_UniProt
O14910,9606.ENSP00000447488,UniProt_AC
O14917,9606.ENSP00000367151,Ensembl_HGNC_uniprot_ids
O14917,9606.ENSP00000367151,Ensembl_UniProt
O14917,9606.ENSP00000367151,UniProt_AC
O14920,9606.ENSP00000430684,Ensembl_HGNC_uniprot_ids
O14920,9606.ENSP00000430684,Ensembl_UniProt
O14920,9606.ENSP00000430684,UniProt_AC
O14921,9606.ENSP00000442837,Ensembl_HGNC_uniprot_ids
O14921,9606.ENSP00000442837,Ensembl_UniProt
O14921,9606.ENSP00000442837,UniProt_AC
O14925,9606.ENSP00000464522,Ensembl_HGNC_uniprot_ids
O14925,9606.ENSP00000464522,Ensembl_UniProt
O14925,9606.ENSP00000464522,UniProt_AC
O14929,9606.ENSP00000264108,Ensembl_HGNC_uniprot_ids
O14929,9606.ENSP00000264108,Ensembl_UniProt
O14929,9606.ENSP00000264108,UniProt_AC
O14931,9606.ENSP00000342156,Ensembl_HGNC_uniprot_ids
O14931,9606.ENSP00000342156,Ensembl_UniProt
O14931,9606.ENSP00000342156,UniProt_AC
O14933,9606.ENSP00000287156,Ensembl_HGNC_uniprot_ids
O14933,9606.ENSP00000287156,Ensembl_UniProt
O14933,9606.ENSP00000287156,UniProt_AC
O14936,9606.ENSP00000494788,Ensembl_HGNC_uniprot_ids
O14936,9606.ENSP00000494788,Ensembl_UniProt
O14936,9606.ENSP00000494788,UniProt_AC
O14944,9606.ENSP00000244869,Ensembl_HGNC_uniprot_ids
O14944,9606.ENSP00000244869,Ensembl_UniProt
O14944,9606.ENSP00000244869,UniProt_AC
O14950,9606.ENSP00000463559,Ensembl_HGNC_uniprot_ids
O14950,9606.ENSP00000463559,Ensembl_UniProt
O14950,9606.ENSP00000463559,UniProt_AC
O14958,9606.ENSP00000261448,Ensembl_HGNC_uniprot_ids
O14958,9606.ENSP00000261448,Ensembl_UniProt
O14958,9606.ENSP00000261448,UniProt_AC
O14960,9606.ENSP00000274507,Ensembl_HGNC_uniprot_ids
O14960,9606.ENSP00000274507,Ensembl_UniProt
O14960,9606.ENSP00000274507,UniProt_AC
O14964,9606.ENSP00000331201,Ensembl_HGNC_uniprot_ids
O14964,9606.ENSP00000331201,Ensembl_UniProt
O14964,9606.ENSP00000331201,UniProt_AC
O14965,9606.ENSP00000216911,Ensembl_HGNC_uniprot_ids
O14965,9606.ENSP00000216911,Ensembl_UniProt
O14965,9606.ENSP00000216911,UniProt_AC
O14967,9606.ENSP00000392782,Ensembl_HGNC_uniprot_ids
O14967,9606.ENSP00000392782,Ensembl_UniProt
O14967,9606.ENSP00000392782,UniProt_AC
O14975,9606.ENSP00000267842,Ensembl_HGNC_uniprot_ids
O14975,9606.ENSP00000267842,Ensembl_UniProt
O14975,9606.ENSP00000267842,UniProt_AC
O14977,9606.ENSP00000337180,Ensembl_HGNC_uniprot_ids
O14977,9606.ENSP00000337180,Ensembl_UniProt
O14977,9606.ENSP00000337180,UniProt_AC
O14978,9606.ENSP00000219069,Ensembl_HGNC_uniprot_ids
O14978,9606.ENSP00000219069,Ensembl_UniProt
O14978,9606.ENSP00000219069,UniProt_AC
O14979,9606.ENSP00000483254,Ensembl_HGNC_uniprot_ids
O14979,9606.ENSP00000483254,Ensembl_UniProt
O14979,9606.ENSP00000483254,UniProt_AC
O14994,9606.ENSP00000351614,Ensembl_HGNC_uniprot_ids
O14994,9606.ENSP00000351614,Ensembl_UniProt
O14994,9606.ENSP00000351614,UniProt_AC
O15013,9606.ENSP00000431012,Ensembl_HGNC_uniprot_ids
O15013,9606.ENSP00000431012,Ensembl_UniProt
O15013,9606.ENSP00000431012,UniProt_AC
O15021,9606.ENSP00000385727,Ensembl_HGNC_uniprot_ids
O15021,9606.ENSP00000385727,Ensembl_UniProt
O15021,9606.ENSP00000385727,UniProt_AC
O15031,9606.ENSP00000352288,Ensembl_HGNC_uniprot_ids
O15031,9606.ENSP00000352288,Ensembl_UniProt
O15031,9606.ENSP00000352288,UniProt_AC
O15041,9606.ENSP00000496491,Ensembl_HGNC_uniprot_ids
O15041,9606.ENSP00000496491,Ensembl_UniProt
O15041,9606.ENSP00000496491,UniProt_AC
O15066,9606.ENSP00000364864,Ensembl_HGNC_uniprot_ids
O15066,9606.ENSP00000364864,Ensembl_UniProt
O15066,9606.ENSP00000364864,UniProt_AC
O15068,9606.ENSP00000440374,Ensembl_HGNC_uniprot_ids
O15068,9606.ENSP00000440374,Ensembl_UniProt
O15068,9606.ENSP00000440374,UniProt_AC
O15072,9606.ENSP00000286657,Ensembl_HGNC_uniprot_ids
O15072,9606.ENSP00000286657,Ensembl_UniProt
O15072,9606.ENSP00000286657,UniProt_AC
O15075,9606.ENSP00000353846,Ensembl_HGNC_uniprot_ids
O15075,9606.ENSP00000353846,Ensembl_UniProt
O15075,9606.ENSP00000353846,UniProt_AC
O15079,9606.ENSP00000371291,Ensembl_HGNC_uniprot_ids
O15079,9606.ENSP00000371291,Ensembl_UniProt
O15079,9606.ENSP00000371291,UniProt_AC
O15116,9606.ENSP00000310596,Ensembl_HGNC_uniprot_ids
O15116,9606.ENSP00000310596,Ensembl_UniProt
O15116,9606.ENSP00000310596,UniProt_AC
O15119,9606.ENSP00000257566,Ensembl_HGNC_uniprot_ids
O15119,9606.ENSP00000257566,Ensembl_UniProt
O15119,9606.ENSP00000257566,UniProt_AC
O15123,9606.ENSP00000314897,Ensembl_HGNC_uniprot_ids
O15123,9606.ENSP00000314897,Ensembl_UniProt
O15123,9606.ENSP00000314897,UniProt_AC
O15130,9606.ENSP00000267017,Ensembl_HGNC_uniprot_ids
O15130,9606.ENSP00000267017,Ensembl_UniProt
O15130,9606.ENSP00000267017,UniProt_AC
O15131,9606.ENSP00000357552,Ensembl_HGNC_uniprot_ids
O15131,9606.ENSP00000357552,Ensembl_UniProt
O15131,9606.ENSP00000357552,UniProt_AC
O15143,9606.ENSP00000389631,Ensembl_HGNC_uniprot_ids
O15143,9606.ENSP00000389631,Ensembl_UniProt
O15143,9606.ENSP00000389631,UniProt_AC
O15144,9606.ENSP00000295685,Ensembl_HGNC_uniprot_ids
O15144,9606.ENSP00000295685,Ensembl_UniProt
O15144,9606.ENSP00000295685,UniProt_AC
O15145,9606.ENSP00000228825,Ensembl_HGNC_uniprot_ids
O15145,9606.ENSP00000228825,Ensembl_UniProt
O15145,9606.ENSP00000228825,UniProt_AC
O15146,9606.ENSP00000363571,Ensembl_HGNC_uniprot_ids
O15146,9606.ENSP00000363571,Ensembl_UniProt
O15146,9606.ENSP00000363571,UniProt_AC
O15151,9606.ENSP00000356150,Ensembl_HGNC_uniprot_ids
O15151,9606.ENSP00000356150,Ensembl_UniProt
O15151,9606.ENSP00000356150,UniProt_AC
O15160,9606.ENSP00000496044,Ensembl_HGNC_uniprot_ids
O15160,9606.ENSP00000496044,Ensembl_UniProt
O15160,9606.ENSP00000496044,UniProt_AC
O15165,9606.ENSP00000352420,Ensembl_HGNC_uniprot_ids
O15165,9606.ENSP00000352420,Ensembl_UniProt
O15165,9606.ENSP00000352420,UniProt_AC
O15173,9606.ENSP00000481886,Ensembl_HGNC_uniprot_ids
O15173,9606.ENSP00000481886,Ensembl_UniProt
O15173,9606.ENSP00000481886,UniProt_AC
O15182,9606.ENSP00000428259,Ensembl_HGNC_uniprot_ids
O15182,9606.ENSP00000428259,Ensembl_UniProt
O15182,9606.ENSP00000428259,UniProt_AC
O15194,9606.ENSP00000273179,Ensembl_HGNC_uniprot_ids
O15194,9606.ENSP00000273179,Ensembl_UniProt
O15194,9606.ENSP00000273179,UniProt_AC
O15195,9606.ENSP00000283713,Ensembl_HGNC_uniprot_ids
O15195,9606.ENSP00000283713,Ensembl_UniProt
O15195,9606.ENSP00000283713,UniProt_AC
O15197,9606.ENSP00000481994,Ensembl_HGNC_uniprot_ids
O15197,9606.ENSP00000481994,UniProt_AC
O15204,9606.ENSP00000256412,Ensembl_HGNC_uniprot_ids
O15204,9606.ENSP00000256412,Ensembl_UniProt
O15204,9606.ENSP00000256412,UniProt_AC
O15205,9606.ENSP00000366249,Ensembl_HGNC_uniprot_ids
O15205,9606.ENSP00000366249,Ensembl_UniProt
O15205,9606.ENSP00000366249,UniProt_AC
O15217,9606.ENSP00000360002,Ensembl_HGNC_uniprot_ids
O15217,9606.ENSP00000360002,Ensembl_UniProt
O15217,9606.ENSP00000360002,UniProt_AC
O15229,9606.ENSP00000355517,Ensembl_HGNC_uniprot_ids
O15229,9606.ENSP00000355517,Ensembl_UniProt
O15229,9606.ENSP00000355517,UniProt_AC
O15232,9606.ENSP00000383894,Ensembl_HGNC_uniprot_ids
O15232,9606.ENSP00000383894,Ensembl_UniProt
O15232,9606.ENSP00000383894,UniProt_AC
O15247,9606.ENSP00000358460,Ensembl_HGNC_uniprot_ids
O15247,9606.ENSP00000358460,Ensembl_UniProt
O15247,9606.ENSP00000358460,UniProt_AC
O15258,9606.ENSP00000475168,Ensembl_HGNC_uniprot_ids
O15258,9606.ENSP00000475168,Ensembl_UniProt
O15258,9606.ENSP00000475168,UniProt_AC
O15263,9606.ENSP00000303532,Ensembl_HGNC_uniprot_ids
O15263,9606.ENSP00000303532,Ensembl_UniProt
O15263,9606.ENSP00000303532,UniProt_AC
O15263,9606.ENSP00000424598,Ensembl_HGNC_uniprot_ids
O15263,9606.ENSP00000424598,Ensembl_UniProt
O15264,9606.ENSP00000211287,Ensembl_HGNC_uniprot_ids
O15264,9606.ENSP00000211287,Ensembl_UniProt
O15264,9606.ENSP00000211287,UniProt_AC
O15266,9606.ENSP00000370990,Ensembl_HGNC_uniprot_ids
O15266,9606.ENSP00000370990,Ensembl_UniProt
O15266,9606.ENSP00000370990,UniProt_AC
O15269,9606.ENSP00000262554,Ensembl_HGNC_uniprot_ids
O15269,9606.ENSP00000262554,Ensembl_UniProt
O15269,9606.ENSP00000262554,UniProt_AC
O15270,9606.ENSP00000216484,Ensembl_HGNC_uniprot_ids
O15270,9606.ENSP00000216484,Ensembl_UniProt
O15270,9606.ENSP00000216484,UniProt_AC
O15273,9606.ENSP00000312624,Ensembl_HGNC_uniprot_ids
O15273,9606.ENSP00000312624,Ensembl_UniProt
O15273,9606.ENSP00000312624,UniProt_AC
O15294,9606.ENSP00000362824,Ensembl_HGNC_uniprot_ids
O15294,9606.ENSP00000362824,Ensembl_UniProt
O15294,9606.ENSP00000362824,UniProt_AC
O15296,9606.ENSP00000369530,Ensembl_HGNC_uniprot_ids
O15296,9606.ENSP00000369530,Ensembl_UniProt
O15296,9606.ENSP00000369530,UniProt_AC
O15297,9606.ENSP00000306682,Ensembl_HGNC_uniprot_ids
O15297,9606.ENSP00000306682,Ensembl_UniProt
O15297,9606.ENSP00000306682,UniProt_AC
O15305,9606.ENSP00000268261,Ensembl_HGNC_uniprot_ids
O15305,9606.ENSP00000268261,Ensembl_UniProt
O15305,9606.ENSP00000268261,UniProt_AC
O15327,9606.ENSP00000422793,Ensembl_HGNC_uniprot_ids
O15327,9606.ENSP00000422793,Ensembl_UniProt
O15327,9606.ENSP00000422793,UniProt_AC
O15335,9606.ENSP00000258969,Ensembl_HGNC_uniprot_ids
O15335,9606.ENSP00000258969,Ensembl_UniProt
O15335,9606.ENSP00000258969,UniProt_AC
O15347,9606.ENSP00000359393,Ensembl_HGNC_uniprot_ids
O15347,9606.ENSP00000359393,Ensembl_UniProt
O15347,9606.ENSP00000359393,UniProt_AC
O15354,9606.ENSP00000306449,Ensembl_HGNC_uniprot_ids
O15354,9606.ENSP00000306449,Ensembl_UniProt
O15354,9606.ENSP00000306449,UniProt_AC
O15355,9606.ENSP00000342778,Ensembl_HGNC_uniprot_ids
O15355,9606.ENSP00000342778,Ensembl_UniProt
O15355,9606.ENSP00000342778,UniProt_AC
O15381,9606.ENSP00000281701,Ensembl_HGNC_uniprot_ids
O15381,9606.ENSP00000281701,Ensembl_UniProt
O15381,9606.ENSP00000281701,UniProt_AC
O15382,9606.ENSP00000322991,Ensembl_HGNC_uniprot_ids
O15382,9606.ENSP00000322991,Ensembl_UniProt
O15382,9606.ENSP00000322991,UniProt_AC
O15389,9606.ENSP00000470259,UniProt_AC
O15389,9606.ENSP00000473238,Ensembl_HGNC_uniprot_ids
O15389,9606.ENSP00000473238,Ensembl_UniProt
O15391,9606.ENSP00000389381,Ensembl_HGNC_uniprot_ids
O15391,9606.ENSP00000389381,Ensembl_UniProt
O15391,9606.ENSP00000389381,UniProt_AC
O15392,9606.ENSP00000301633,Ensembl_HGNC_uniprot_ids
O15392,9606.ENSP00000301633,Ensembl_UniProt
O15392,9606.ENSP00000301633,UniProt_AC
O15394,9606.ENSP00000383392,Ensembl_HGNC_uniprot_ids
O15394,9606.ENSP00000383392,Ensembl_UniProt
O15394,9606.ENSP00000383392,UniProt_AC
O15400,9606.ENSP00000356918,Ensembl_HGNC_uniprot_ids
O15400,9606.ENSP00000356918,Ensembl_UniProt
O15400,9606.ENSP00000356918,UniProt_AC
O15405,9606.ENSP00000219746,Ensembl_HGNC_uniprot_ids
O15405,9606.ENSP00000219746,Ensembl_UniProt
O15405,9606.ENSP00000219746,UniProt_AC
O15427,9606.ENSP00000463978,Ensembl_HGNC_uniprot_ids
O15427,9606.ENSP00000463978,Ensembl_UniProt
O15427,9606.ENSP00000463978,UniProt_AC
O15444,9606.ENSP00000375086,Ensembl_HGNC_uniprot_ids
O15444,9606.ENSP00000375086,Ensembl_UniProt
O15444,9606.ENSP00000375086,UniProt_AC
O15455,9606.ENSP00000296795,Ensembl_HGNC_uniprot_ids
O15455,9606.ENSP00000296795,Ensembl_UniProt
O15455,9606.ENSP00000296795,UniProt_AC
O15460,9606.ENSP00000384999,Ensembl_HGNC_uniprot_ids
O15460,9606.ENSP00000384999,Ensembl_UniProt
O15460,9606.ENSP00000384999,UniProt_AC
O15467,9606.ENSP00000478024,Ensembl_HGNC_uniprot_ids
O15467,9606.ENSP00000478024,Ensembl_UniProt
O15467,9606.ENSP00000478024,UniProt_AC
O15488,9606.ENSP00000370555,Ensembl_HGNC_uniprot_ids
O15488,9606.ENSP00000370555,Ensembl_UniProt
O15488,9606.ENSP00000370555,UniProt_AC
O15492,9606.ENSP00000356529,Ensembl_HGNC_uniprot_ids
O15492,9606.ENSP00000356529,Ensembl_UniProt
O15492,9606.ENSP00000356529,UniProt_AC
O15496,9606.ENSP00000393847,Ensembl_HGNC_uniprot_ids
O15496,9606.ENSP00000393847,Ensembl_UniProt
O15496,9606.ENSP00000393847,UniProt_AC
O15499,9606.ENSP00000086933,Ensembl_HGNC_uniprot_ids
O15499,9606.ENSP00000086933,Ensembl_UniProt
O15499,9606.ENSP00000086933,UniProt_AC
O15503,9606.ENSP00000344741,Ensembl_HGNC_uniprot_ids
O15503,9606.ENSP00000344741,Ensembl_UniProt
O15503,9606.ENSP00000344741,UniProt_AC
O15511,9606.ENSP00000294742,Ensembl_HGNC_uniprot_ids
O15511,9606.ENSP00000294742,Ensembl_UniProt
O15511,9606.ENSP00000294742,UniProt_AC
O15519,9606.ENSP00000312455,Ensembl_HGNC_uniprot_ids
O15519,9606.ENSP00000312455,Ensembl_UniProt
O15519,9606.ENSP00000312455,UniProt_AC
O15520,9606.ENSP00000264664,Ensembl_HGNC_uniprot_ids
O15520,9606.ENSP00000264664,Ensembl_UniProt
O15520,9606.ENSP00000264664,UniProt_AC
O15525,9606.ENSP00000350369,Ensembl_HGNC_uniprot_ids
O15525,9606.ENSP00000350369,Ensembl_UniProt
O15525,9606.ENSP00000350369,UniProt_AC
O15527,9606.ENSP00000306561,Ensembl_HGNC_uniprot_ids
O15527,9606.ENSP00000306561,Ensembl_UniProt
O15527,9606.ENSP00000306561,UniProt_AC
O15530,9606.ENSP00000344220,Ensembl_HGNC_uniprot_ids
O15530,9606.ENSP00000344220,Ensembl_UniProt
O15530,9606.ENSP00000344220,UniProt_AC
O15533,9606.ENSP00000404833,Ensembl_HGNC_uniprot_ids
O15533,9606.ENSP00000404833,Ensembl_UniProt
O15533,9606.ENSP00000404833,UniProt_AC
O15537,9606.ENSP00000369320,Ensembl_HGNC_uniprot_ids
O15537,9606.ENSP00000369320,Ensembl_UniProt
O15537,9606.ENSP00000369320,UniProt_AC
O15539,9606.ENSP00000433001,Ensembl_HGNC_uniprot_ids
O15539,9606.ENSP00000433001,Ensembl_UniProt
O15539,9606.ENSP00000433001,UniProt_AC
O15547,9606.ENSP00000416193,Ensembl_HGNC_uniprot_ids
O15547,9606.ENSP00000416193,Ensembl_UniProt
O15547,9606.ENSP00000416193,UniProt_AC
O43150,9606.ENSP00000281419,Ensembl_HGNC_uniprot_ids
O43150,9606.ENSP00000281419,Ensembl_UniProt
O43150,9606.ENSP00000281419,UniProt_AC
O43155,9606.ENSP00000332879,Ensembl_HGNC_uniprot_ids
O43155,9606.ENSP00000332879,Ensembl_UniProt
O43155,9606.ENSP00000332879,UniProt_AC
O43173,9606.ENSP00000320431,Ensembl_HGNC_uniprot_ids
O43173,9606.ENSP00000320431,Ensembl_UniProt
O43173,9606.ENSP00000320431,UniProt_AC
O43175,9606.ENSP00000493382,Ensembl_HGNC_uniprot_ids
O43175,9606.ENSP00000493382,Ensembl_UniProt
O43175,9606.ENSP00000493382,UniProt_AC
O43181,9606.ENSP00000296684,Ensembl_HGNC_uniprot_ids
O43181,9606.ENSP00000296684,Ensembl_UniProt
O43181,9606.ENSP00000296684,UniProt_AC
O43182,9606.ENSP00000338967,Ensembl_HGNC_uniprot_ids
O43182,9606.ENSP00000338967,Ensembl_UniProt
O43182,9606.ENSP00000338967,UniProt_AC
O43184,9606.ENSP00000357668,Ensembl_HGNC_uniprot_ids
O43184,9606.ENSP00000357668,Ensembl_UniProt
O43184,9606.ENSP00000357668,UniProt_AC
