Protein,AD_beta,AD_logp,PD_beta,PD_logp
PRKCQ,0.09531017980432493,-0.1736332917138317,0.009950330853168092,-1.4706936050651531
PRKD2,-0.030459207484708574,-0.33657047424637043,-0.040821994520255166,-0.28388491478843675
PRKG1,-0.040821994520255166,-1.4601946126951797,-0.05129329438755058,-1.451364355731138
PRKRA,-0.05129329438755058,-0.5551560695293393,-0.030459207484708574,-1.0156026660273836
PRL,0.04879016416943205,-5.391566631497045,-0.12783337150988489,-1.2910062361042254
PRND,-0.020202707317519466,-0.7787183391621466,-0.07257069283483537,-0.20867944763078727
PROC,-0.342490308946776,-2.8459532096160496,-0.2231435513142097,-4.205756752379695
PROCR,0.01980262729617973,-0.44920360461372777,0.06765864847381486,-0.18068723582431448
PROK1,0.10436001532424286,-4.9663360562001975,0.14842000511827322,-2.4727216928201203
PROS1,-0.3011050927839216,-2.5527714006994637,-0.3285040669720361,-2.880764824611054
PRR4,0.009950330853168092,-0.0999735337568295,0.009950330853168092,-0.17489176895101904
PRR5,0.14842000511827322,-5.2727669756132585,0.2468600779315258,-2.6636413207551533
PRRT3,0.0,-1.59950173514644,-0.16251892949777494,-0.01091513695893329
PRSS2,-0.040821994520255166,-3.6432374401733854,-0.12783337150988489,-0.6501270367011126
PRSS22,0.06765864847381486,-0.13858397889664062,-0.020202707317519466,-0.5725436285244266
PRSS27,0.10436001532424286,-6.970036084013169,-0.2613647641344075,-1.5257220283712043
PRSS53,-0.030459207484708574,-0.7881154872095573,-0.09431067947124129,-0.26809329285599226
PRSS8,0.131028262406404,-3.036372076338835,-0.15082288973458366,-2.1704471920782664
PRTFDC1,-0.020202707317519466,-0.9656558600537192,-0.020202707317519466,-0.6837235507656684
PRTG,0.04879016416943205,-2.313153391249743,-0.19845093872383832,-0.29509598772829415
PRTN3,0.12221763272424911,-1.1831061746536466,0.06765864847381486,-2.4809487486224593
PRUNE2,0.2700271372130602,-1.9027445531553882,-0.2613647641344075,-3.621047175854832
PSAP,0.0,-0.7625332571990542,-0.12783337150988489,-0.01853809864963906
PSAPL1,0.19885085874516517,-0.27468263774825585,0.02955880224154443,-4.32957187904365
PSCA,0.009950330853168092,-0.028941263238011133,0.0,-0.6763382888451365
PSG1,0.131028262406404,-3.5779059328870098,0.058268908123975824,-9.516865532229444
PSIP1,0.02955880224154443,-0.17199177794028553,0.009950330853168092,-0.6222908035451407
PSMA1,-0.09431067947124129,-0.3937188685875602,0.02955880224154443,-1.3895663000789356
PSMC3,0.02955880224154443,-0.005347558739465087,0.0,-0.1867199507624938
PSMD1,-0.01005033585350145,-0.5123995283709593,-0.05129329438755058,-0.12910022817948888
PSMD5,0.0,-0.5694202802735441,0.04879016416943205,-0.03255800222879458
PSMD9,0.03922071315328133,-3.0949436230349843,0.10436001532424286,-0.5591699950658311
PSME1,-0.05129329438755058,-0.1777122456089582,-0.020202707317519466,-0.5481742684667504
PSME2,0.06765864847381486,-1.5295278720220142,0.10436001532424286,-0.7626504922993594
PSMG3,0.058268908123975824,-3.3522340039236314,0.12221763272424911,-0.8640908469390319
PSMG4,0.04879016416943205,-0.4371815081056312,-0.040821994520255166,-0.7163424816309003
PSPN,-0.020202707317519466,-8.003053066682417,-0.11653381625595151,-0.6406956151273644
PSRC1,-0.020202707317519466,-0.034135986394732115,0.0,-0.33084050403883875
PSTPIP2,-0.06187540371808753,-0.6892510403808767,-0.030459207484708574,-2.5119131813251396
PTEN,0.27763173659827955,-0.23357819711643152,-0.030459207484708574,-4.012602745006922
PTGDS,0.1906203596086497,-1.4175794435660791,-0.11653381625595151,-2.3762169077594613
PTGES2,-0.01005033585350145,-0.8284326134712388,0.06765864847381486,-0.141707579299741
PTGR1,-0.10536051565782628,-7.1155878932010825,-0.19845093872383832,-3.272395780637784
PTH,0.01980262729617973,-1.3116519874983583,-0.06187540371808753,-0.4482666810139456
PTH1R,0.09531017980432493,-0.9630222653535605,0.06765864847381486,-1.3975241437625345
PTK7,0.0769610411361284,-1.610263513148599,0.10436001532424286,-0.854045804638293
PTN,0.12221763272424911,-2.075235025487692,0.09531017980432493,-2.3510121515942846
PTP4A3,-0.030459207484708574,-0.7313279703010629,0.058268908123975824,-0.30920500053720856
PTPN1,-0.030459207484708574,-0.1362123809785477,-0.01005033585350145,-0.7206113642074837
PTPN6,-0.030459207484708574,-0.3616803572880432,-0.01005033585350145,-0.7798461096392348
PTPN9,-0.030459207484708574,-0.769178234188541,-0.09431067947124129,-0.20511373839778196
PTPRB,0.0,-5.691533599362643,-0.4780358009429998,-0.02345910055424842
PTPRC,0.1570037488096647,-1.0992385317173612,-0.19845093872383832,-0.9767536628570073
PTPRF,-0.4307829160924542,-11.622740330977434,-0.4780358009429998,-8.107029140651608
PTPRH,0.1570037488096647,-0.9031543482183817,-0.08338160893905101,-2.8591330315952095
PTPRK,-0.08338160893905101,-0.09163061690657359,0.01980262729617973,-0.42533178056519166
PTPRM,-0.18632957819149348,-0.894809298874914,-0.10536051565782628,-1.6153888089475983
PTPRN2,-0.342490308946776,-23.355744851201546,-0.6348782724359695,-6.508603390708353
PTPRR,-0.040821994520255166,-6.277456848028159,-0.4155154439616658,-0.36304865149845855
PTPRS,-0.06187540371808753,-7.228446887280937,-0.4155154439616658,-0.4028733580956458
PTPRZ1,0.1823215567939546,-0.6209501619726361,-0.09431067947124129,-1.8779455417841886
PTRHD1,-0.08338160893905101,-1.7988074741666602,-0.11653381625595151,-1.4543257078770833
PTS,0.0,-0.8179664898315272,-0.040821994520255166,-0.029658044995943628
PTTG1,-0.11653381625595151,-1.2541261977703038,0.11332868530700327,-1.3899498743746015
PTX3,0.30010459245033816,-4.657761058708506,0.17395330712343798,-8.984640091880284
PVALB,-0.020202707317519466,-2.5840183036475364,0.04879016416943205,-0.8016875042307048
PVR,0.3852624007906449,-1.3350764035700884,0.09531017980432493,-10.592642711826535
PXDNL,0.01980262729617973,-0.9877171817552596,-0.08338160893905101,-0.20947517068536864
PXN,-0.05129329438755058,-1.183163908977512,-0.06187540371808753,-0.7221294936233122
PYDC1,0.03922071315328133,-1.2684949558197127,-0.13926206733350766,-0.366123514280477
PYY,0.009950330853168092,-1.1354605607665291,0.04879016416943205,-0.2732798941757239
PZP,-0.08338160893905101,-3.1388229941689794,-0.2231435513142097,-1.2703565682105702
QDPR,-0.07257069283483537,-0.49798462015050265,-0.040821994520255166,-1.0215735699934039
QPCT,0.11332868530700327,-1.9838992433625522,-0.1743533871447778,-0.9216385711096247
QSOX1,0.0769610411361284,-0.6693771827159908,0.06765864847381486,-0.9033715623868689
RAB10,-0.10536051565782628,-3.1856924101578215,-0.18632957819149348,-1.6901197451378676
RAB11FIP3,-0.06187540371808753,-2.5823510738722657,-0.08338160893905101,-2.390725103014027
RAB27B,-0.09431067947124129,-1.6159110681736897,-0.07257069283483537,-3.138136006386721
RAB2B,-0.08338160893905101,-0.28734624618106924,0.02955880224154443,-1.5109442598062717
RAB33A,-0.08338160893905101,-0.1234282892832495,-0.01005033585350145,-1.613014445610771
RAB37,0.0,-0.7496504887931434,0.02955880224154443,-0.08992949747381336
RAB39B,0.0,-3.8097939978275734,0.10436001532424286,-0.020261982543648683
RAB3GAP1,-0.09431067947124129,-0.7125673064191277,0.058268908123975824,-1.3660622966332971
RAB44,0.01980262729617973,-1.9817222225471252,-0.1743533871447778,-0.19986643152466976
RAB6A,-0.10536051565782628,-10.343544105413912,-0.2876820724517809,-1.7684244528765265
RAB6B,0.058268908123975824,-0.10671745922279764,-0.01005033585350145,-0.7885840037832095
RABEP1,-0.09431067947124129,-2.3244395105730264,-0.10536051565782628,-2.343252505712683
RABEPK,-0.040821994520255166,-0.783198861137728,0.03922071315328133,-0.6644704643292817
RABGAP1L,-0.06187540371808753,-0.28275455662284416,0.01980262729617973,-1.1480370057236466
RAC3,-0.2484613592984996,-0.9643273245499204,0.058268908123975824,-6.75073614567543
RAD23B,-0.030459207484708574,-0.6462762111528961,-0.040821994520255166,-0.3516308098570859
RAD51,-0.10536051565782628,-2.3117455219019143,0.131028262406404,-1.4332745408997798
RALB,-0.020202707317519466,-0.35273845921416597,0.058268908123975824,-0.11561180772861186
RALY,-0.15082288973458366,-0.29647702692935884,-0.030459207484708574,-2.2974124243414864
RANBP1,0.02955880224154443,-0.2960903215777272,0.02955880224154443,-0.29700865815440725
RANBP2,0.0,-1.0196368195218364,-0.13926206733350766,-0.022154738843003906
RANGAP1,-0.13926206733350766,-0.8342534347174232,0.04879016416943205,-2.3916663160924814
RAP1A,-0.05129329438755058,-4.642560990446018,0.14842000511827322,-0.8742841192910258
RAPGEF2,-0.12783337150988489,-0.08322583628963147,0.009950330853168092,-2.0204246416734373
RARRES1,0.14842000511827322,-0.8371334907258039,-0.08338160893905101,-2.0229929534842905
RARRES2,-0.07257069283483537,-6.308319506942693,-0.19845093872383832,-1.2210218163030095
RASA1,0.009950330853168092,-2.0645872548983584,0.13976194237515863,-0.05789985287324325
RASGRF1,-0.020202707317519466,-1.5770509626890548,-0.15082288973458366,-0.13639534926456676
RASSF2,0.009950330853168092,-0.019680027611828178,0.0,-0.11018369294407138
RBFOX3,0.3148107398400336,-1.2446903494401091,0.12221763272424911,-7.191603377181705
RBKS,-0.020202707317519466,-0.538659368425313,0.02955880224154443,-0.18785577476734516
RBM17,-0.09431067947124129,-0.027014266669764333,0.0,-2.568099793878971
RBM19,0.04879016416943205,-0.17108487977749032,-0.020202707317519466,-0.5879137449764495
RBM25,-0.16251892949777494,-1.18555974006466,0.10436001532424286,-2.5844402018870474
RBP1,-0.15082288973458366,-3.720272210622028,0.131028262406404,-3.333181479254118
RBP2,0.02955880224154443,-1.6553505768298167,-0.05129329438755058,-0.5721057968675567
RBP5,0.03922071315328133,-2.9176431652212775,-0.10536051565782628,-0.5708064209028537
RBP7,0.17395330712343798,-0.3024866277451037,-0.030459207484708574,-5.445152867656075
RBPMS,-0.16251892949777494,-2.2927613048005275,0.10436001532424286,-3.387013746670699
RBPMS2,-0.08338160893905101,-1.5499393078666177,-0.06187540371808753,-3.26631177889424
RCC1,-0.09431067947124129,-0.11034287479896052,0.009950330853168092,-1.2634276753593277
RCOR1,-0.01005033585350145,-1.253971386338195,-0.08338160893905101,-0.05511660445804374
RECK,0.28517894223366247,-2.87434824481819,-0.4462871026284195,-1.8480197862424215
REEP4,-0.13926206733350766,-0.3660772906483546,-0.030459207484708574,-3.0390828372124226
REG1A,0.17395330712343798,-0.0932940502600365,-0.01005033585350145,-4.912587727991184
REG1B,0.10436001532424286,-0.16694207484559098,-0.01005033585350145,-2.79738439374054
REG3A,0.1906203596086497,-1.5867042319330813,0.058268908123975824,-8.446683470926624
REG3G,-0.040821994520255166,-0.32428106861703265,-0.040821994520255166,-0.389116590858179
REG4,0.19885085874516517,-2.784047678015485,-0.11653381625595151,-6.017059316519471
RELB,0.08617769624105241,-2.527387031171903,0.1570037488096647,-1.2084869209702143
RELT,0.13976194237515863,-4.894643328114653,-0.2876820724517809,-1.475741152233549
REN,0.14842000511827322,-3.2736914469538494,0.0769610411361284,-8.736930052096017
REPS1,0.0769610411361284,-1.1675060882771275,-0.12783337150988489,-0.8245184599099352
REST,-0.040821994520255166,-0.6859688783294781,-0.09431067947124129,-0.2979088683178791
RET,-0.16251892949777494,-14.839943448458133,-0.40047756659712525,-2.6187440778080067
RETN,0.09531017980432493,-0.6048761374495861,-0.040821994520255166,-1.4084443590961626
REXO2,0.009950330853168092,-0.06982537542220964,0.009950330853168092,-0.07247709721504214
RFC4,-0.2613647641344075,-3.855946498861084,-0.5447271754416722,-1.6833363896103506
RGCC,-0.12783337150988489,-1.7221177714743965,-0.08338160893905101,-4.134874099512141
RGL2,-0.040821994520255166,-0.6571641607761192,-0.05129329438755058,-0.5660881130660581
RGMA,0.17395330712343798,-2.074168102732906,-0.15082288973458366,-2.1133363182060547
RGMB,-0.21072103131565253,-11.258283246596648,-0.4942963218147801,-2.3555658524555314
RGS10,-0.07257069283483537,-1.0686380736932577,-0.07257069283483537,-1.149530649141639
RGS8,-0.09431067947124129,-0.1841081041196833,-0.01005033585350145,-2.1361320443014327
RHOC,0.0,-0.18848406369455792,-0.01005033585350145,-0.0449909464952734
RICTOR,0.14842000511827322,-0.11699329033732787,0.009950330853168092,-3.2442711230342645
RIDA,-0.040821994520255166,-3.2711232848533114,-0.21072103131565253,-0.46247212635018137
RILP,-0.01005033585350145,-0.9729127196163126,0.04879016416943205,-0.18578106600121097
RILPL2,-0.06187540371808753,-1.3807415744148956,-0.05129329438755058,-2.1270995066287637
RIPK4,-0.01005033585350145,-4.298178328255043,0.14842000511827322,-0.09670558122420252
RLN1,-0.030459207484708574,-0.4537831513692137,0.03922071315328133,-0.28539226805599766
RLN2,0.0769610411361284,-1.409136397383379,-0.10536051565782628,-1.385715844492909
RNASE1,0.3074846997479607,-0.6500724402579385,-0.11653381625595151,-3.27502880315145
RNASE10,0.058268908123975824,-0.8699581517587472,-0.08338160893905101,-0.7300350696643805
RNASE3,0.009950330853168092,-1.0476581390336401,-0.030459207484708574,-0.21755618973120303
RNASE4,0.2151113796169455,-0.847159259659395,-0.13926206733350766,-1.9128793268879007
RNASE6,0.27763173659827955,-0.16513527384956697,0.02955880224154443,-4.3773671867806625
RNASEH2A,-0.13926206733350766,-0.017857239670348087,0.0,-2.159707340236293
RNASET2,0.131028262406404,-1.492351594985046,-0.13926206733350766,-1.1796596360731864
RNF149,0.14842000511827322,-0.2497487632885306,0.03922071315328133,-1.3413165824849846
RNF168,0.03922071315328133,-3.079855962113854,0.20701416938432612,-0.336794162833896
RNF31,0.11332868530700327,-0.33531263162304786,0.04879016416943205,-1.2477970058241155
RNF4,-0.07257069283483537,-1.4027349093431631,0.0769610411361284,-1.2911528209889815
RNF41,0.01980262729617973,-0.19454171531397696,-0.01005033585350145,-0.3421137756189955
RNF43,0.06765864847381486,-1.7076933733236654,-0.12783337150988489,-1.15295083724431
RNF5,-0.07257069283483537,-2.398580157278212,-0.11653381625595151,-1.6791350121887225
ROBO1,-0.06187540371808753,-3.476504201377299,-0.2744368457017603,-0.4344966419051495
ROBO2,-0.19845093872383832,-5.253030856823397,-0.37106368139083207,-1.6269301840584804
ROBO4,0.4382549309311553,-1.1553856798152795,-0.2744368457017603,-2.7566745707663105
ROR1,0.3293037471426003,-0.6655953093044266,-0.06187540371808753,-6.126038769004273
RP2,0.1906203596086497,-0.42891186913149043,-0.030459207484708574,-4.048822819241045
RPA2,0.058268908123975824,-0.874226967868859,0.12221763272424911,-0.3993386661368035
RPE,-0.08338160893905101,-2.453275491505979,0.11332868530700327,-1.7909940522343948
RPGR,-0.020202707317519466,-0.623641429684782,-0.07257069283483537,-0.21267334324438536
RPL14,0.01980262729617973,-0.7142467981445176,-0.09431067947124129,-0.13990456564537382
RPS10,0.08617769624105241,-0.04669131240058421,-0.01005033585350145,-0.9791784643134606
RRAS,-0.05129329438755058,-0.6608228989876942,-0.020202707317519466,-1.8468356296396264
RRM2,0.03922071315328133,-0.3639698629919606,-0.020202707317519466,-0.6754215616943711
RRM2B,-0.05129329438755058,-3.246997148776956,-0.09431067947124129,-0.9738239753657261
RRP15,-0.07257069283483537,-0.4986750946630689,0.02955880224154443,-2.0148100348655666
RSPO1,0.0769610411361284,-0.5988229248008623,-0.05129329438755058,-0.7538395800482347
RSPO3,0.3576744442718159,-2.79910707007091,0.19885085874516517,-6.076438727864421
RTBDN,-0.18632957819149348,-15.147316733800094,-0.5621189181535413,-1.9914288328569685
RTKN2,0.04879016416943205,-1.0310015338645429,-0.09431067947124129,-0.7035744662379846
RTN4IP1,-0.05129329438755058,-0.4591232866311657,-0.020202707317519466,-1.3192020262423823
RTN4R,0.009950330853168092,-2.5781214903496457,-0.16251892949777494,-0.10688202701384822
RUVBL1,0.0,-2.965364497649022,0.058268908123975824,-0.06476719368114442
RWDD1,-0.040821994520255166,-0.1498188788059994,-0.01005033585350145,-0.6812442878899662
RYR1,-0.06187540371808753,-2.2532389024835333,-0.2613647641344075,-0.5013858951951786
S100A11,0.058268908123975824,-1.7955423834339985,-0.09431067947124129,-0.8666052995292775
S100A12,0.058268908123975824,-1.6983332156260973,0.058268908123975824,-1.4431797167142237
S100A13,0.14842000511827322,-2.723544815027743,-0.2613647641344075,-1.757631100077402
S100A14,-0.18632957819149348,-0.8547077365032217,0.06765864847381486,-4.232561520699758
S100A16,-0.07257069283483537,-0.8200244706250237,0.03922071315328133,-1.6427863774352465
S100A3,0.11332868530700327,-2.967221884783506,-0.2613647641344075,-1.9700073013173804
S100A4,-0.06187540371808753,-0.4489478502173778,-0.030459207484708574,-1.0528954193780065
S100G,-0.08338160893905101,-5.199865400055514,-0.3011050927839216,-1.057572420604019
S100P,0.17395330712343798,-0.9809505510347006,-0.05129329438755058,-6.156575538981083
SAA4,0.0,-0.9059231761901847,-0.16251892949777494,-0.025201685495997713
SAFB2,0.01980262729617973,-0.0525220279188719,0.009950330853168092,-0.09289722502263884
SAG,-0.040821994520255166,-1.4724458548242325,0.10436001532424286,-0.5268399293228342
SAMD9L,-0.01005033585350145,-0.2570621389108637,-0.01005033585350145,-0.14121853744487595
SAP18,0.0,-4.339652054039448,0.13976194237515863,-0.05309690307016829
SARG,-0.05129329438755058,-3.383621791196148,-0.09431067947124129,-1.9900575635356352
SART1,0.10436001532424286,-1.1045306396078665,-0.13926206733350766,-1.1529012698586323
SAT1,0.0,-0.7631821727232143,0.06765864847381486,-0.012990372721400866
SAT2,0.03922071315328133,-2.4092718098903294,-0.12783337150988489,-0.6933103818765558
SATB1,0.0769610411361284,-1.3297182585680336,-0.19845093872383832,-0.5820896348391087
SBSN,0.1823215567939546,-3.6427579524206317,-0.3011050927839216,-2.178111935083805
SCAMP3,0.009950330853168092,-0.09636029498231806,0.0,-0.16620231188825046
SCARA5,0.13976194237515863,-2.627644184048904,-0.18632957819149348,-1.4658510292631117
SCARB1,-0.020202707317519466,-0.08279865497669152,0.009950330853168092,-0.28671397987132297
SCARB2,0.22314355131420976,-0.8747941057689702,0.0769610411361284,-3.2904146577805244
SCARF1,0.058268908123975824,-1.4966682851566337,-0.09431067947124129,-0.6702289510125875
SCARF2,0.3220834991691132,-1.657047961463404,0.13976194237515863,-5.044441643407274
SCG2,-0.10536051565782628,-21.971538900168927,-0.5978370007556204,-1.070831649917776
SCG3,0.09531017980432493,-3.790571462535968,-0.21072103131565253,-1.0777977059245447
SCGB1A1,-0.030459207484708574,-1.4700521712485188,-0.07257069283483537,-0.40703282333175667
SCGB2A2,0.2151113796169455,-0.955478377774164,-0.15082288973458366,-2.58159627979642
SCGB3A1,0.2151113796169455,-0.2703231265535835,0.058268908123975824,-1.6956799181929654
SCGB3A2,0.058268908123975824,-0.33503687744224403,-0.01005033585350145,-2.187562655395636
SCGN,0.19885085874516517,-3.3712327685690906,0.13976194237515863,-4.816075925719318
SCIN,-0.07257069283483537,-2.9976736568195723,0.12221763272424911,-1.5203304204958301
SCLY,-0.12783337150988489,-7.598106372240081,-0.23572233352106983,-2.442703308326878
SCN2A,-0.05129329438755058,-0.10234743067207908,-0.01005033585350145,-0.6334680257919477
SCN2B,0.02955880224154443,-1.2799132832129223,-0.19845093872383832,-0.17848782095926227
SCN3A,0.009950330853168092,-1.0462548718597036,-0.12783337150988489,-0.048334651281182014
SCN3B,-0.19845093872383832,-1.047020475641682,-0.10536051565782628,-3.2927819789270263
SCN4B,-0.09431067947124129,-9.443534259143894,-0.4620354595965587,-1.0397309973342959
SCP2,-0.05129329438755058,-1.8387275435119486,0.058268908123975824,-1.2125454379066312
SCPEP1,-0.07257069283483537,-0.08773865229930747,-0.01005033585350145,-0.8878083655780752
SCRG1,0.1823215567939546,-3.1352363011920152,-0.35667494393873245,-1.587473129184626
SCRIB,-0.07257069283483537,-0.4928340128213964,-0.030459207484708574,-2.0325644443516544
SCRN1,0.03922071315328133,-0.7988162860489385,0.03922071315328133,-0.5361594096557044
SCT,-0.2231435513142097,-0.13754509390049824,-0.020202707317519466,-4.421990580756343
SDC1,0.06765864847381486,-0.02587242637202291,0.0,-0.8634937557079155
SDC4,-0.13926206733350766,-4.956808691245954,-0.1743533871447778,-2.833982318641402
SDCCAG8,-0.07257069283483537,-1.0049705799879398,-0.040821994520255166,-3.0694193958159146
SDHB,-0.10536051565782628,-0.07121375367827863,0.009950330853168092,-2.190488586150083
SDK2,-0.040821994520255166,-0.2612175580866325,-0.040821994520255166,-0.3709663600397517
SEC31A,-0.040821994520255166,-0.8903546341953379,-0.05129329438755058,-0.7018924088409955
SEL1L,0.02955880224154443,-0.6411213064744398,0.09531017980432493,-0.2172078947297306
SELE,-0.040821994520255166,-4.100081124879454,-0.13926206733350766,-0.541338801779247
SELENOP,-0.05129329438755058,-4.010416899997285,-0.4942963218147801,-0.2751788669841039
SELL,-0.16251892949777494,-0.01278107709747157,0.0,-1.0531080687335692
SELP,-0.030459207484708574,-3.6964521346192556,-0.12783337150988489,-0.3976584142931274
SELPLG,-0.18632957819149348,-1.699651622331941,-0.13926206733350766,-2.1092483681968583
SEMA3F,0.10436001532424286,-2.502065219686763,-0.19845093872383832,-0.8012575692107816
SEMA3G,0.058268908123975824,-2.3406060868983496,-0.18632957819149348,-0.6679366162760555
SEMA4C,0.2468600779315258,-0.4978413718564152,0.058268908123975824,-3.543944964629805
SEMA4D,0.06765864847381486,-0.12377183187629062,-0.01005033585350145,-0.6068834054549773
SEMA6C,0.19885085874516517,-0.5178606516474012,0.09531017980432493,-1.9001824494471546
SEMA7A,0.29266961396282004,-0.6854145862755135,-0.07257069283483537,-4.633460407218888
SEPTIN3,0.058268908123975824,-0.05152119825039995,0.0,-1.3973281177468635
SEPTIN7,0.02955880224154443,-0.9273687344851879,0.06765864847381486,-0.3492996129655416
SEPTIN8,0.17395330712343798,-1.7267069483359934,0.1906203596086497,-1.8048648427179987
SEPTIN9,0.06765864847381486,-2.7236158699969266,0.1906203596086497,-0.5204313110155888
SERPINA1,0.4885800148186709,-1.4609356520781924,0.6523251860396901,-1.1362331092922455
SERPINA11,0.22314355131420976,-2.3894863887701074,0.131028262406404,-4.642906944746539
SERPINA12,0.02955880224154443,-0.4747865419586752,0.009950330853168092,-1.1188973452946076
SERPINA3,-0.020202707317519466,-4.050216907820819,0.6418538861723947,-0.07127749281940281
SERPINA4,-0.01005033585350145,-0.2743193604981539,-0.06187540371808753,-0.04333683637754779
SERPINA5,-0.40047756659712525,-9.10162050526194,-0.6733445532637656,-5.306285830597257
SERPINA6,-0.4780358009429998,-1.979588481853079,-0.4462871026284195,-2.723053083624532
SERPINA7,0.13976194237515863,-1.7314532585696611,-0.342490308946776,-0.663259180082902
SERPINA9,-0.09431067947124129,-4.814463225024531,-0.11653381625595151,-2.767436386347883
SERPINB1,-0.01005033585350145,-0.793886651930499,0.02955880224154443,-0.22972418753327556
SERPINB5,-0.040821994520255166,-0.6427636141494368,0.03922071315328133,-0.4771973654315327
SERPINB6,-0.020202707317519466,-0.06836016311768417,0.0,-0.23478236150916162
SERPINB8,-0.020202707317519466,-5.320559499018782,-0.16251892949777494,-0.2851336570890501
SERPINB9,-0.10536051565782628,-1.0014930516495255,0.08617769624105241,-1.1310313618272516
SERPINC1,-0.2484613592984996,-1.4259142326462768,0.37843643572024505,-1.0011620014372853
SERPIND1,-0.2484613592984996,-1.6341601183373495,-0.21072103131565253,-2.361908394395295
SERPINE1,-0.08338160893905101,-0.7648695408574839,-0.030459207484708574,-2.063899522997977
SERPINE2,-0.09431067947124129,-1.5976401406364857,-0.09431067947124129,-2.0992942449497964
SERPINF1,-0.12783337150988489,-4.668381694662966,-0.4780358009429998,-0.8653872855925033
SERPINF2,-0.5978370007556204,-2.4448801921032772,-0.5978370007556204,-3.04681483225313
SERPING1,-0.01005033585350145,-0.7594329723528865,-0.18632957819149348,-0.024539579600516823
SERPINH1,0.0,-0.60820956115332,-0.020202707317519466,-0.0061286559044903864
SERPINI1,-0.342490308946776,-5.398148088624522,-0.4942963218147801,-4.017047299836894
SERPINI2,0.009950330853168092,-0.3258813689753459,-0.030459207484708574,-0.06960877075683156
SESTD1,-0.01005033585350145,-3.0917399745696845,0.09531017980432493,-0.17669550514405666
SETMAR,-0.05129329438755058,-17.42004886364446,-0.5621189181535413,-0.3943456841780274
SEZ6,0.20701416938432612,-0.7713809363739175,-0.11653381625595151,-2.1547756707953143
SEZ6L,0.058268908123975824,-0.8013077972887169,-0.08338160893905101,-0.4074836535008378
SEZ6L2,0.28517894223366247,-0.8470737794952021,-0.10536051565782628,-2.9526126326459736
SF3B4,-0.030459207484708574,-1.5246863794696015,0.04879016416943205,-0.5174632894083063
SFRP1,0.10436001532424286,-1.6613625903127907,0.09531017980432493,-1.6872271768524636
SFRP4,-0.2231435513142097,-12.198104475880998,-0.5447271754416722,-3.4150896032682163
SFTPA1,-0.040821994520255166,-0.09119005150179993,0.009950330853168092,-0.6842423227559958
SFTPA2,-0.05129329438755058,-1.1359132985114573,-0.06187540371808753,-0.7636789061901001
SFTPD,-0.12783337150988489,-7.802768980830128,-0.16251892949777494,-4.313699349974014
SGSH,-0.10536051565782628,-2.970423792113193,-0.1743533871447778,-1.7140470215796333
SH2B3,0.0,-0.4260947948337249,-0.01005033585350145,-0.03286198462659116
SH2D1A,-0.09431067947124129,-0.7451604287889201,-0.040821994520255166,-2.041933240020422
SH3BGRL2,-0.030459207484708574,-0.7511376574095061,-0.06187540371808753,-0.37857238388077746
SH3BP1,-0.21072103131565253,-1.6482200357819532,0.11332868530700327,-3.9347746728718174
SH3GL3,-0.08338160893905101,-3.4184906723784763,0.12221763272424911,-2.653402539898737
SH3GLB2,-0.040821994520255166,-0.6860074392802724,-0.05129329438755058,-0.7082162650477867
SHBG,0.0769610411361284,-0.4421916255552398,0.04879016416943205,-0.992429165944269
SHC1,-0.040821994520255166,-1.6241241492071987,0.04879016416943205,-1.2545947451743455
SHD,-0.07257069283483537,-0.46383326674730957,-0.030459207484708574,-1.679969046798114
SHH,0.01980262729617973,-0.200117457082285,-0.030459207484708574,-0.16500481911558235
SHISA5,0.371563556432483,-0.7762093579140021,-0.13926206733350766,-5.704169649598747
SHMT1,-0.040821994520255166,-0.6649319056899615,-0.020202707317519466,-1.283789575580583
SHPK,-0.05129329438755058,-0.8207372203137671,0.08617769624105241,-0.46299209639274114
SIAE,-0.06187540371808753,-0.01476267300946039,0.0,-0.8695183329769609
SIGLEC1,0.1570037488096647,-1.220540639408427,-0.07257069283483537,-2.9445818873773324
SIGLEC10,0.13976194237515863,-1.0256828914753755,-0.08338160893905101,-1.7581235760364642
SIGLEC15,0.01980262729617973,-0.016371010713262902,0.0,-0.33867950885523534
SIGLEC5,0.09531017980432493,-1.4416752108223154,0.02955880224154443,-5.227940546493174
SIGLEC6,0.03922071315328133,-5.713383214623384,-0.2744368457017603,-0.3698900052008788
SIGLEC7,0.02955880224154443,-0.9478287349671776,-0.09431067947124129,-0.18305043636214072
SIGLEC8,0.03922071315328133,-1.9155446683828252,-0.16251892949777494,-0.35310488419239805
SIGLEC9,0.08617769624105241,-0.3037630341447291,0.03922071315328133,-0.8043735690822182
SIL1,-0.12783337150988489,-0.29146458514177365,-0.05129329438755058,-1.0047325678462085
SIRPA,0.009950330853168092,-1.2341082429236057,-0.05129329438755058,-0.1877563087406754
SIRPB1,0.14842000511827322,-0.836640698210044,0.04879016416943205,-3.085489183344613
SIRT1,-0.040821994520255166,-2.042728277242527,0.0769610411361284,-0.8162232496352694
SIRT2,0.0,-0.20842657300689152,0.009950330853168092,-0.05489431660823237
SIRT5,0.02955880224154443,-2.0813664170643738,0.08617769624105241,-0.3891961226593054
SIT1,0.03922071315328133,-0.13128760779351198,0.009950330853168092,-0.6776577810871544
SKAP1,-0.040821994520255166,-5.333324011372906,-0.11653381625595151,-0.9702791838856993
