src,dst,weight,combined_score
2753,4678,0.8828828828828829,882.0
2753,4456,0.7647647647647647,764.0
2753,5191,0.7557557557557557,755.0
2754,4934,0.914914914914915,914.0
2754,4303,0.9099099099099099,909.0
2754,4530,0.9079079079079079,907.0
2754,3678,0.9079079079079079,907.0
2754,1434,0.9039039039039038,903.0
2754,5328,0.9009009009009009,900.0
2754,463,0.8998998998998999,899.0
2754,1964,0.8148148148148148,814.0
2754,5124,0.8028028028028028,802.0
2755,929,0.8148148148148148,814.0
2755,5431,0.7967967967967968,796.0
2755,94,0.7587587587587588,758.0
2755,4651,0.7577577577577578,757.0
2755,4456,0.7537537537537538,753.0
2755,2452,0.7467467467467468,746.0
2756,3192,0.9219219219219219,921.0
2756,2782,0.9059059059059059,905.0
2756,1219,0.8568568568568569,856.0
2756,2102,0.8448448448448449,844.0
2756,4833,0.8098098098098098,809.0
2756,3101,0.8038038038038038,803.0
2756,3934,0.7607607607607607,760.0
2756,685,0.7597597597597597,759.0
2756,3121,0.7447447447447447,744.0
2756,2350,0.7437437437437437,743.0
2756,4564,0.7387387387387387,738.0
2756,4899,0.7157157157157157,715.0
2757,2517,0.978978978978979,978.0
2757,2942,0.8678678678678678,867.0
2757,5455,0.8608608608608609,860.0
2757,2037,0.8238238238238238,823.0
2757,4689,0.7797797797797797,779.0
2757,2424,0.7437437437437437,743.0
2758,5343,0.9819819819819819,981.0
2758,4574,0.8608608608608609,860.0
2758,900,0.8138138138138138,813.0
2758,1875,0.7707707707707707,770.0
2758,2320,0.7317317317317318,731.0
2758,667,0.7297297297297297,729.0
2758,754,0.7097097097097097,709.0
2758,2012,0.7087087087087087,708.0
2758,3962,0.7067067067067067,706.0
2759,4777,1.0,999.0
2759,2751,1.0,999.0
2759,1276,1.0,999.0
2759,4317,1.0,999.0
2759,4547,1.0,999.0
2759,2649,0.998998998998999,998.0
2759,545,0.996996996996997,996.0
2759,4475,0.983983983983984,983.0
2759,641,0.958958958958959,958.0
2759,3940,0.9529529529529529,952.0
2759,427,0.9319319319319319,931.0
2759,5360,0.91991991991992,919.0
2759,4965,0.9159159159159159,915.0
2759,4766,0.8988988988988988,898.0
2759,1058,0.8878878878878879,887.0
2759,705,0.8848848848848849,884.0
2759,3535,0.8838838838838838,883.0
2759,5343,0.8718718718718719,871.0
2759,3210,0.8688688688688688,868.0
2759,3439,0.8598598598598599,859.0
2760,2437,1.0,999.0
2760,4496,1.0,999.0
2760,5113,1.0,999.0
2760,3197,0.998998998998999,998.0
2760,4437,0.9159159159159159,915.0
2760,1014,0.8878878878878879,887.0
2760,1009,0.8568568568568569,856.0
2760,3456,0.8478478478478478,847.0
2760,4045,0.8428428428428428,842.0
2760,3715,0.8388388388388388,838.0
2760,79,0.8268268268268268,826.0
2760,629,0.8228228228228228,822.0
2760,4261,0.8208208208208209,820.0
2760,5406,0.8098098098098098,809.0
2760,2458,0.7747747747747747,774.0
2760,1141,0.7707707707707707,770.0
2760,2327,0.7647647647647647,764.0
2760,89,0.7627627627627628,762.0
2760,3825,0.7617617617617618,761.0
2760,5190,0.7587587587587588,758.0
2761,3174,0.7917917917917918,791.0
2761,484,0.7317317317317318,731.0
2762,975,1.0,999.0
2762,1937,0.995995995995996,995.0
2762,1268,0.978978978978979,978.0
2762,3824,0.955955955955956,955.0
2762,1320,0.955955955955956,955.0
2762,4397,0.954954954954955,954.0
2762,5238,0.8818818818818819,881.0
2762,2956,0.8778778778778779,877.0
2762,584,0.7207207207207207,720.0
2763,4554,1.0,999.0
2763,4525,1.0,999.0
2763,4479,1.0,999.0
2763,560,1.0,999.0
2763,2138,0.998998998998999,998.0
2763,941,0.996996996996997,996.0
2763,1193,0.994994994994995,994.0
2763,1171,0.9819819819819819,981.0
2763,1125,0.975975975975976,975.0
2763,3960,0.965965965965966,965.0
2763,1447,0.965965965965966,965.0
2763,648,0.960960960960961,960.0
2763,5358,0.955955955955956,955.0
2763,4770,0.954954954954955,954.0
2763,1054,0.9479479479479479,947.0
2763,4956,0.9429429429429429,942.0
2763,3711,0.934934934934935,934.0
2763,4405,0.9179179179179179,917.0
2763,837,0.914914914914915,914.0
2763,906,0.908908908908909,908.0
2764,1982,0.7337337337337337,733.0
2765,3557,0.8128128128128128,812.0
2765,988,0.7917917917917918,791.0
2765,509,0.7327327327327328,732.0
2765,1182,0.7257257257257257,725.0
2765,1707,0.7167167167167167,716.0
2766,3282,1.0,999.0
2766,2228,1.0,999.0
2766,3909,1.0,999.0
2766,242,1.0,999.0
2766,4465,0.923923923923924,923.0
2766,5132,0.7967967967967968,796.0
2766,4205,0.7907907907907908,790.0
2766,853,0.7717717717717718,771.0
2766,253,0.7277277277277278,727.0
2766,4767,0.7127127127127127,712.0
2766,3247,0.7037037037037037,703.0
2767,3786,0.8568568568568569,856.0
2767,3789,0.8348348348348348,834.0
2767,4159,0.8188188188188188,818.0
2767,3863,0.7827827827827828,782.0
2768,3257,1.0,999.0
2768,2569,1.0,999.0
2768,1387,1.0,999.0
2768,390,0.998998998998999,998.0
2768,4077,0.998998998998999,998.0
2768,824,0.997997997997998,997.0
2768,5462,0.996996996996997,996.0
2768,214,0.987987987987988,987.0
2768,5185,0.987987987987988,987.0
2768,1010,0.985985985985986,985.0
2768,2635,0.984984984984985,984.0
2768,1701,0.983983983983984,983.0
2768,4269,0.983983983983984,983.0
2768,3398,0.983983983983984,983.0
2768,257,0.974974974974975,974.0
2768,702,0.9669669669669669,966.0
2768,4775,0.9619619619619619,961.0
2768,1527,0.953953953953954,953.0
2768,763,0.8908908908908909,890.0
2768,1542,0.8398398398398398,839.0
2769,1107,1.0,999.0
2769,4252,1.0,999.0
2769,5436,0.986986986986987,986.0
2769,2959,0.9429429429429429,942.0
2769,5341,0.8998998998998999,899.0
2769,3482,0.8488488488488488,848.0
2769,3883,0.8468468468468469,846.0
2769,5342,0.8278278278278278,827.0
2769,5373,0.7887887887887888,788.0
2769,1540,0.7607607607607607,760.0
2769,2706,0.7437437437437437,743.0
2769,2827,0.7277277277277278,727.0
2769,2355,0.7177177177177178,717.0
2770,2873,1.0,999.0
2770,456,0.998998998998999,998.0
2770,2243,0.997997997997998,997.0
2770,1592,0.995995995995996,995.0
2770,5365,0.995995995995996,995.0
2770,1123,0.994994994994995,994.0
2770,2899,0.972972972972973,972.0
2770,4621,0.9619619619619619,961.0
2770,1055,0.9479479479479479,947.0
2770,4026,0.918918918918919,918.0
2770,4720,0.9069069069069069,906.0
2770,685,0.9029029029029029,902.0
2770,1256,0.8828828828828829,882.0
2770,4987,0.8738738738738738,873.0
2770,548,0.8628628628628628,862.0
2770,2484,0.8588588588588588,858.0
2770,645,0.8508508508508509,850.0
2770,274,0.8318318318318318,831.0
2770,5372,0.8178178178178178,817.0
2770,409,0.8118118118118118,811.0
2771,1468,0.998998998998999,998.0
2771,537,0.984984984984985,984.0
2771,3258,0.964964964964965,964.0
2771,2431,0.9569569569569569,956.0
2771,3352,0.9529529529529529,952.0
2771,1802,0.9459459459459459,945.0
2771,689,0.938938938938939,938.0
2771,4249,0.9359359359359359,935.0
2771,4498,0.9319319319319319,931.0
2771,5141,0.9169169169169169,916.0
2771,2268,0.914914914914915,914.0
2771,125,0.9109109109109109,910.0
2771,4941,0.9059059059059059,905.0
2771,2357,0.9009009009009009,900.0
2771,5425,0.8158158158158159,815.0
2771,1386,0.8078078078078078,807.0
2771,3949,0.7857857857857858,785.0
2771,3678,0.7507507507507507,750.0
2771,437,0.7397397397397397,739.0
2771,2941,0.7077077077077077,707.0
2772,580,0.7247247247247247,724.0
2773,2745,1.0,999.0
2773,1369,1.0,999.0
2773,3110,1.0,999.0
2773,2231,1.0,999.0
2773,1574,1.0,999.0
2773,2174,0.998998998998999,998.0
2773,1693,0.997997997997998,997.0
2773,5413,0.995995995995996,995.0
2773,5380,0.995995995995996,995.0
2773,2875,0.994994994994995,994.0
2773,4195,0.993993993993994,993.0
2773,5436,0.988988988988989,988.0
2773,3439,0.988988988988989,988.0
2773,859,0.987987987987988,987.0
2773,1847,0.987987987987988,987.0
2773,1489,0.985985985985986,985.0
2773,2878,0.982982982982983,982.0
2773,3164,0.980980980980981,980.0
2773,111,0.973973973973974,973.0
2773,549,0.968968968968969,968.0
2774,3069,1.0,999.0
2774,2535,0.994994994994995,994.0
2774,5069,0.994994994994995,994.0
2774,5307,0.993993993993994,993.0
2774,1473,0.9769769769769769,976.0
2774,5144,0.972972972972973,972.0
2774,1440,0.9669669669669669,966.0
2774,4819,0.964964964964965,964.0
2774,2101,0.964964964964965,964.0
2774,5382,0.9579579579579579,957.0
2774,4784,0.9409409409409409,940.0
2774,5016,0.934934934934935,934.0
2774,2929,0.9319319319319319,931.0
2774,4107,0.9269269269269269,926.0
2774,1834,0.918918918918919,918.0
2774,3608,0.8988988988988988,898.0
2774,371,0.8788788788788788,878.0
2774,4051,0.8778778778778779,877.0
2774,5431,0.8728728728728729,872.0
2774,5003,0.8658658658658659,865.0
2775,1663,0.7807807807807807,780.0
2775,2833,0.7767767767767768,776.0
2776,3730,1.0,999.0
2776,3106,1.0,999.0
2776,27,0.994994994994995,994.0
2776,647,0.923923923923924,923.0
2776,2942,0.9039039039039038,903.0
2776,2716,0.8558558558558559,855.0
2776,4569,0.7727727727727728,772.0
2776,5195,0.7567567567567568,756.0
2776,5186,0.7367367367367368,736.0
2776,837,0.7297297297297297,729.0
2776,4469,0.7267267267267268,726.0
2776,2715,0.7257257257257257,725.0
2776,2050,0.7207207207207207,720.0
2776,4892,0.7147147147147147,714.0
2776,5502,0.7027027027027027,702.0
2776,4167,0.7017017017017017,701.0
2777,3397,0.996996996996997,996.0
2777,3901,0.992992992992993,992.0
2777,2104,0.984984984984985,984.0
2777,5209,0.9619619619619619,961.0
2777,5291,0.9479479479479479,947.0
2777,3781,0.9309309309309309,930.0
2777,3814,0.92992992992993,929.0
2777,3940,0.91991991991992,919.0
2777,4785,0.8968968968968969,896.0
2777,2315,0.8938938938938938,893.0
2777,290,0.8888888888888888,888.0
2777,1467,0.8888888888888888,888.0
2777,3608,0.8868868868868869,886.0
2777,2171,0.8718718718718719,871.0
2777,333,0.8298298298298298,829.0
2777,2963,0.8058058058058059,805.0
2777,2681,0.7917917917917918,791.0
2777,5465,0.7747747747747747,774.0
2777,874,0.7707707707707707,770.0
2777,3654,0.7387387387387387,738.0
2778,1407,0.998998998998999,998.0
2778,2879,0.8148148148148148,814.0
2778,2262,0.7207207207207207,720.0
2779,640,0.9819819819819819,981.0
2779,1592,0.9379379379379379,937.0
2779,4099,0.924924924924925,924.0
2779,1992,0.918918918918919,918.0
2779,1926,0.8888888888888888,888.0
2779,1626,0.8888888888888888,888.0
2779,5003,0.8758758758758759,875.0
2779,4079,0.8568568568568569,856.0
2779,943,0.8478478478478478,847.0
2779,4140,0.8448448448448449,844.0
2779,1090,0.8318318318318318,831.0
2779,1058,0.8248248248248248,824.0
2779,1193,0.8218218218218218,821.0
2779,4266,0.8218218218218218,821.0
2779,4112,0.8178178178178178,817.0
2779,967,0.8128128128128128,812.0
2779,658,0.8098098098098098,809.0
2779,4437,0.8008008008008008,800.0
2779,604,0.7937937937937938,793.0
2779,859,0.7897897897897898,789.0
2780,5251,0.994994994994995,994.0
2780,5188,0.993993993993994,993.0
2780,1752,0.992992992992993,992.0
2780,713,0.990990990990991,990.0
2780,173,0.986986986986987,986.0
2780,1049,0.985985985985986,985.0
2780,4400,0.983983983983984,983.0
2780,3994,0.980980980980981,980.0
2780,2517,0.9719719719719719,971.0
2780,1463,0.968968968968969,968.0
2780,2059,0.955955955955956,955.0
2780,1780,0.954954954954955,954.0
2780,4776,0.9469469469469469,946.0
2780,4912,0.9429429429429429,942.0
2780,694,0.938938938938939,938.0
2780,1715,0.938938938938939,938.0
2780,819,0.9369369369369369,936.0
2780,2924,0.9319319319319319,931.0
2780,1625,0.92992992992993,929.0
2780,1718,0.9279279279279279,927.0
2781,4914,0.8668668668668669,866.0
2781,2136,0.8578578578578578,857.0
2782,4899,1.0,999.0
2782,3322,0.934934934934935,934.0
2782,344,0.9279279279279279,927.0
2782,2756,0.9059059059059059,905.0
2782,409,0.8388388388388388,838.0
2782,3192,0.8308308308308309,830.0
2782,262,0.8198198198198198,819.0
2782,1221,0.8008008008008008,800.0
2782,2957,0.7867867867867868,786.0
2782,2982,0.7647647647647647,764.0
2782,3129,0.7577577577577578,757.0
2782,3128,0.7567567567567568,756.0
2783,3713,1.0,999.0
2783,1143,1.0,999.0
2783,5065,1.0,999.0
2783,4933,1.0,999.0
2783,1548,0.9619619619619619,961.0
2783,832,0.95995995995996,959.0
2783,2326,0.9259259259259259,925.0
2783,1403,0.9039039039039038,903.0
2783,1090,0.8618618618618619,861.0
2783,5380,0.8398398398398398,839.0
2783,3883,0.8268268268268268,826.0
2783,1059,0.8048048048048048,804.0
2783,3503,0.7797797797797797,779.0
2783,5408,0.7377377377377378,737.0
2783,542,0.7277277277277278,727.0
2783,1841,0.7267267267267268,726.0
2784,2406,0.950950950950951,950.0
2784,3315,0.944944944944945,944.0
2784,3480,0.9069069069069069,906.0
2785,1798,0.7297297297297297,729.0
2786,4365,1.0,999.0
2786,2384,0.963963963963964,963.0
2786,1534,0.8198198198198198,819.0
2786,4577,0.7727727727727728,772.0
2786,945,0.7517517517517518,751.0
2786,3310,0.7487487487487487,748.0
2786,2430,0.7487487487487487,748.0
2786,2529,0.7367367367367368,736.0
2786,295,0.7037037037037037,703.0
2787,3901,0.978978978978979,978.0
2787,2170,0.9769769769769769,976.0
2787,5436,0.8058058058058059,805.0
2787,4060,0.7907907907907908,790.0
2787,4321,0.7837837837837838,783.0
2787,3255,0.7437437437437437,743.0
2787,5425,0.7217217217217218,721.0
2787,5492,0.7027027027027027,702.0
2788,2221,0.997997997997998,997.0
2788,1372,0.996996996996997,996.0
2788,1733,0.995995995995996,995.0
2788,3816,0.994994994994995,994.0
2788,1301,0.988988988988989,988.0
2788,3200,0.982982982982983,982.0
2788,1458,0.9679679679679679,967.0
2788,1813,0.954954954954955,954.0
2788,363,0.9119119119119119,911.0
2788,3145,0.9019019019019019,901.0
2788,3244,0.8328328328328328,832.0
2788,3028,0.8298298298298298,829.0
2788,673,0.8138138138138138,813.0
2788,4451,0.7757757757757757,775.0
2788,2670,0.7427427427427428,742.0
2789,4729,0.97997997997998,979.0
2789,2251,0.977977977977978,977.0
2789,4361,0.975975975975976,975.0
2789,2594,0.9579579579579579,957.0
2789,5362,0.9409409409409409,940.0
2789,2513,0.8718718718718719,871.0
2790,3713,1.0,999.0
2790,4933,0.990990990990991,990.0
2790,1143,0.987987987987988,987.0
2790,5065,0.972972972972973,972.0
2790,1403,0.7777777777777778,777.0
2790,5298,0.7397397397397397,739.0
2790,5380,0.7387387387387387,738.0
2790,3503,0.7247247247247247,724.0
2791,3722,0.988988988988989,988.0
2791,1173,0.7957957957957958,795.0
2792,3076,1.0,999.0
2792,4099,0.997997997997998,997.0
2792,5380,0.991991991991992,991.0
2792,834,0.980980980980981,980.0
2792,4474,0.97997997997998,979.0
2792,5499,0.975975975975976,975.0
2792,1443,0.973973973973974,973.0
2792,406,0.9519519519519519,951.0
2792,2259,0.9359359359359359,935.0
2792,273,0.9119119119119119,911.0
2792,612,0.8768768768768769,876.0
2792,5123,0.8768768768768769,876.0
2792,3458,0.8308308308308309,830.0
2792,4770,0.7837837837837838,783.0
2792,3161,0.7807807807807807,780.0
2792,2811,0.7687687687687688,768.0
2792,4167,0.7637637637637638,763.0
2792,5339,0.7637637637637638,763.0
2792,1786,0.7357357357357357,735.0
2792,3639,0.7247247247247247,724.0
2793,2606,0.998998998998999,998.0
2793,4462,0.994994994994995,994.0
2793,2267,0.993993993993994,993.0
2793,2724,0.991991991991992,991.0
2793,4999,0.9819819819819819,981.0
2793,4636,0.9819819819819819,981.0
2793,4505,0.980980980980981,980.0
2793,3586,0.975975975975976,975.0
2793,4588,0.974974974974975,974.0
2793,2975,0.96996996996997,969.0
2793,5292,0.950950950950951,950.0
2793,4142,0.94994994994995,949.0
2793,3212,0.948948948948949,948.0
2793,3497,0.9479479479479479,947.0
2793,484,0.9479479479479479,947.0
2793,1366,0.9369369369369369,936.0
2793,4743,0.9369369369369369,936.0
2793,4256,0.933933933933934,933.0
2793,2045,0.9309309309309309,930.0
2793,1928,0.9269269269269269,926.0
2794,50,1.0,999.0
2794,4614,1.0,999.0
2794,4131,1.0,999.0
2794,1066,1.0,999.0
2794,263,0.996996996996997,996.0
2794,3110,0.995995995995996,995.0
2794,5403,0.994994994994995,994.0
2794,1551,0.992992992992993,992.0
2794,4072,0.985985985985986,985.0
2794,1151,0.9769769769769769,976.0
2794,5056,0.9629629629629629,962.0
2794,5055,0.9619619619619619,961.0
2794,1538,0.953953953953954,953.0
2794,5144,0.948948948948949,948.0
2794,1607,0.9369369369369369,936.0
2794,1380,0.9309309309309309,930.0
2794,3204,0.9259259259259259,925.0
2794,4118,0.9229229229229229,922.0
2794,1631,0.9179179179179179,917.0
2794,3233,0.9169169169169169,916.0
2795,2877,1.0,999.0
2795,4716,1.0,999.0
2795,20,0.943943943943944,943.0
2795,2832,0.933933933933934,933.0
2795,419,0.9329329329329329,932.0
2795,3245,0.92992992992993,929.0
2795,1980,0.923923923923924,923.0
2795,1721,0.9059059059059059,905.0
2795,4175,0.9009009009009009,900.0
2795,4188,0.9009009009009009,900.0
2795,4066,0.8588588588588588,858.0
2795,3739,0.8068068068068068,806.0
2795,935,0.7587587587587588,758.0
2795,2235,0.7367367367367368,736.0
2796,5358,0.8548548548548549,854.0
2796,1164,0.7517517517517518,751.0
2796,4201,0.7357357357357357,735.0
2796,1428,0.7257257257257257,725.0
2796,3084,0.7247247247247247,724.0
2796,605,0.7247247247247247,724.0
2796,4336,0.7147147147147147,714.0
2797,2876,0.997997997997998,997.0
2797,2859,0.988988988988989,988.0
2797,2874,0.980980980980981,980.0
2797,5319,0.973973973973974,973.0
2797,2891,0.972972972972973,972.0
2797,5340,0.9719719719719719,971.0
2797,3191,0.9719719719719719,971.0
2797,4162,0.964964964964965,964.0
2797,3653,0.9629629629629629,962.0
2797,5277,0.9629629629629629,962.0
2797,5273,0.9619619619619619,961.0
2797,4912,0.960960960960961,960.0
2797,1235,0.960960960960961,960.0
2797,1048,0.9569569569569569,956.0
2797,5195,0.9569569569569569,956.0
2797,5306,0.9569569569569569,956.0
2797,819,0.955955955955956,955.0
2797,5316,0.953953953953954,953.0
2797,5237,0.94994994994995,949.0
2797,5293,0.948948948948949,948.0
2798,3940,0.8958958958958959,895.0
2798,1967,0.8908908908908909,890.0
2798,3439,0.8858858858858859,885.0
2798,859,0.8208208208208209,820.0
2798,3781,0.8168168168168168,816.0
2798,446,0.8098098098098098,809.0
2798,3565,0.7617617617617618,761.0
2798,4645,0.7327327327327328,732.0
2799,4370,1.0,999.0
2799,4883,0.996996996996997,996.0
2799,3956,0.995995995995996,995.0
2799,3833,0.994994994994995,994.0
2799,4112,0.98998998998999,989.0
2799,261,0.986986986986987,986.0
2799,2922,0.9459459459459459,945.0
2799,3652,0.914914914914915,914.0
2799,5405,0.8878878878878879,887.0
2799,981,0.8848848848848849,884.0
2799,3380,0.8738738738738738,873.0
2799,453,0.8628628628628628,862.0
2799,718,0.8248248248248248,824.0
2799,3962,0.7837837837837838,783.0
2799,2869,0.7697697697697697,769.0
2799,3259,0.7607607607607607,760.0
2799,1282,0.7557557557557557,755.0
2799,650,0.7527527527527528,752.0
2799,1789,0.7447447447447447,744.0
2799,3802,0.7437437437437437,743.0
2800,3492,0.9669669669669669,966.0
2801,3171,0.998998998998999,998.0
2801,29,0.993993993993994,993.0
2801,437,0.984984984984985,984.0
2801,1911,0.974974974974975,974.0
2801,1666,0.95995995995996,959.0
2801,4093,0.938938938938939,938.0
2801,862,0.933933933933934,933.0
2801,4217,0.9209209209209209,920.0
2801,4581,0.8938938938938938,893.0
2801,5029,0.8818818818818819,881.0
2801,402,0.8808808808808809,880.0
2801,3620,0.8578578578578578,857.0
2801,1587,0.8368368368368369,836.0
2801,4270,0.8328328328328328,832.0
2801,1854,0.8078078078078078,807.0
2801,4266,0.8048048048048048,804.0
2801,374,0.8018018018018018,801.0
2801,967,0.8008008008008008,800.0
2801,5403,0.7957957957957958,795.0
2801,2873,0.7807807807807807,780.0
2802,3660,0.7297297297297297,729.0
2803,974,0.955955955955956,955.0
2803,719,0.9469469469469469,946.0
2803,5454,0.9459459459459459,945.0
2803,1931,0.908908908908909,908.0
2804,2609,0.97997997997998,979.0
2804,284,0.9209209209209209,920.0
2804,961,0.8938938938938938,893.0
2804,1281,0.8858858858858859,885.0
2804,2037,0.8398398398398398,839.0
2804,1754,0.8328328328328328,832.0
2804,4911,0.7887887887887888,788.0
2804,2302,0.7857857857857858,785.0
2804,957,0.7767767767767768,776.0
2804,3169,0.7297297297297297,729.0
2804,5061,0.7037037037037037,703.0
2804,4923,0.7017017017017017,701.0
2805,2090,0.998998998998999,998.0
2805,1434,0.985985985985986,985.0
2805,1851,0.983983983983984,983.0
2805,3799,0.977977977977978,977.0
2805,1708,0.970970970970971,970.0
2805,2219,0.95995995995996,959.0
2805,2540,0.94994994994995,949.0
2805,543,0.9429429429429429,942.0
2805,448,0.938938938938939,938.0
2805,5168,0.9309309309309309,930.0
2805,3897,0.92992992992993,929.0
2805,3520,0.9219219219219219,921.0
2805,743,0.9129129129129129,912.0
2805,4352,0.908908908908909,908.0
2805,5109,0.8838838838838838,883.0
2805,4053,0.8298298298298298,829.0
2805,764,0.7087087087087087,708.0
2806,2682,0.996996996996997,996.0
2806,5335,0.995995995995996,995.0
2806,3234,0.990990990990991,990.0
2806,4436,0.980980980980981,980.0
2806,1045,0.97997997997998,979.0
2806,2671,0.9669669669669669,966.0
2806,1906,0.9579579579579579,957.0
2806,1440,0.9579579579579579,957.0
2806,3706,0.938938938938939,938.0
2806,5100,0.9359359359359359,935.0
2806,2440,0.9309309309309309,930.0
2806,406,0.8938938938938938,893.0
2806,2297,0.8638638638638638,863.0
2806,2218,0.8628628628628628,862.0
2806,1197,0.8248248248248248,824.0
2806,4762,0.8028028028028028,802.0
2806,440,0.7977977977977978,797.0
2806,839,0.7777777777777778,777.0
2806,5380,0.7657657657657657,765.0
2806,741,0.7657657657657657,765.0
2807,4718,0.8918918918918919,891.0
2808,1432,0.8488488488488488,848.0
2808,1935,0.8468468468468469,846.0
2809,3939,0.997997997997998,997.0
2809,752,0.993993993993994,993.0
2809,3033,0.988988988988989,988.0
2809,1246,0.987987987987988,987.0
2809,3687,0.965965965965966,965.0
2809,5172,0.954954954954955,954.0
2809,4546,0.9379379379379379,937.0
2809,239,0.9329329329329329,932.0
2809,4471,0.9029029029029029,902.0
2809,952,0.8588588588588588,858.0
2809,4121,0.8468468468468469,846.0
2809,5028,0.8218218218218218,821.0
2809,2752,0.8118118118118118,811.0
2809,618,0.7227227227227228,722.0
2810,836,0.954954954954955,954.0
2810,5009,0.9319319319319319,931.0
2810,5024,0.9009009009009009,900.0
2811,221,0.996996996996997,996.0
2811,2517,0.994994994994995,994.0
2811,4912,0.985985985985986,985.0
2811,819,0.983983983983984,983.0
2811,5176,0.983983983983984,983.0
2811,751,0.9679679679679679,967.0
2811,5425,0.950950950950951,950.0
2811,2080,0.948948948948949,948.0
2811,3606,0.944944944944945,944.0
2811,2954,0.9329329329329329,932.0
2811,911,0.92992992992993,929.0
2811,1235,0.92992992992993,929.0
2811,2558,0.923923923923924,923.0
2811,4083,0.91991991991992,919.0
2811,3018,0.9039039039039038,903.0
2811,2872,0.9029029029029029,902.0
2811,979,0.8988988988988988,898.0
2811,2942,0.8848848848848849,884.0
2811,3432,0.8798798798798799,879.0
2811,2050,0.8638638638638638,863.0
2812,5400,0.993993993993994,993.0
2812,3776,0.918918918918919,918.0
2812,4436,0.9129129129129129,912.0
2812,1952,0.9049049049049049,904.0
2812,4202,0.8918918918918919,891.0
2812,1265,0.8398398398398398,839.0
2812,2983,0.8288288288288288,828.0
2812,1631,0.8068068068068068,806.0
2812,1728,0.7107107107107107,710.0
2812,1380,0.7047047047047047,704.0
2812,2305,0.7047047047047047,704.0
2813,4529,0.978978978978979,978.0
2813,3940,0.8498498498498499,849.0
2813,7,0.7747747747747747,774.0
2813,1090,0.7147147147147147,714.0
2814,158,0.994994994994995,994.0
2814,4519,0.991991991991992,991.0
2814,661,0.973973973973974,973.0
2814,4734,0.96996996996997,969.0
2814,1929,0.965965965965966,965.0
2814,2134,0.9459459459459459,945.0
2814,1494,0.93993993993994,939.0
2814,2113,0.9379379379379379,937.0
2814,5370,0.9369369369369369,936.0
2814,1525,0.9209209209209209,920.0
2814,138,0.8628628628628628,862.0
2814,2197,0.8578578578578578,857.0
2814,1220,0.8358358358358359,835.0
2814,3846,0.7167167167167167,716.0
2814,5177,0.7127127127127127,712.0
2814,3449,0.7127127127127127,712.0
2814,4413,0.7067067067067067,706.0
2815,1484,0.965965965965966,965.0
2815,1113,0.943943943943944,943.0
2815,1427,0.9369369369369369,936.0
2816,5270,0.9619619619619619,961.0
2816,1747,0.934934934934935,934.0
2816,1554,0.9209209209209209,920.0
2816,4499,0.9159159159159159,915.0
2817,3423,1.0,999.0
2817,4320,0.982982982982983,982.0
2817,2922,0.980980980980981,980.0
2817,64,0.9479479479479479,947.0
2817,1554,0.9319319319319319,931.0
2817,4112,0.9319319319319319,931.0
2817,3043,0.913913913913914,913.0
2817,3290,0.9099099099099099,909.0
2817,4910,0.9009009009009009,900.0
2817,1478,0.9009009009009009,900.0
2817,4079,0.8668668668668669,866.0
2817,2908,0.8568568568568569,856.0
2817,487,0.8268268268268268,826.0
2817,1933,0.8148148148148148,814.0
2817,5084,0.7907907907907908,790.0
2817,3441,0.7907907907907908,790.0
2817,394,0.7827827827827828,782.0
2817,2459,0.7777777777777778,777.0
2817,4331,0.7747747747747747,774.0
2817,4828,0.7377377377377378,737.0
2818,230,0.996996996996997,996.0
2818,3255,0.992992992992993,992.0
2818,4000,0.950950950950951,950.0
2818,3586,0.938938938938939,938.0
2818,4840,0.9319319319319319,931.0
2818,2727,0.9049049049049049,904.0
2818,3367,0.8928928928928929,892.0
2818,2415,0.8848848848848849,884.0
2818,3417,0.8488488488488488,848.0
2818,4624,0.8308308308308309,830.0
2818,5492,0.7967967967967968,796.0
2818,4256,0.7817817817817818,781.0
2818,2896,0.7817817817817818,781.0
2818,2132,0.7787787787787788,778.0
2818,5192,0.7667667667667668,766.0
2818,4745,0.7617617617617618,761.0
2818,5436,0.7547547547547547,754.0
2818,3185,0.7487487487487487,748.0
2818,2289,0.7457457457457457,745.0
2818,4476,0.7457457457457457,745.0
2819,5496,0.998998998998999,998.0
2819,2027,0.994994994994995,994.0
2819,4898,0.992992992992993,992.0
2819,2315,0.9309309309309309,930.0
2819,4371,0.91991991991992,919.0
2819,4500,0.91991991991992,919.0
2819,4791,0.9179179179179179,917.0
2819,5209,0.9179179179179179,917.0
2819,496,0.8908908908908909,890.0
2819,5291,0.8198198198198198,819.0
2819,4386,0.8028028028028028,802.0
2819,720,0.7527527527527528,752.0
2819,4529,0.7467467467467468,746.0
2819,2777,0.7267267267267268,726.0
2819,1003,0.7267267267267268,726.0
2819,3901,0.7177177177177178,717.0
2819,921,0.7167167167167167,716.0
2820,1058,0.9569569569569569,956.0
2820,2275,0.8768768768768769,876.0
2820,1992,0.8608608608608609,860.0
2820,1104,0.7737737737737738,773.0
2820,440,0.7137137137137137,713.0
2821,5100,0.9679679679679679,967.0
2821,3822,0.8238238238238238,823.0
2821,2264,0.8188188188188188,818.0
2821,4815,0.8128128128128128,812.0
2821,5480,0.8008008008008008,800.0
2821,1568,0.7337337337337337,733.0
2821,1321,0.7157157157157157,715.0
2821,3842,0.7147147147147147,714.0
